# tiempo (s), tension (V)
0.000000000000000000e+00,9.592807349882626067e-01
5.263157894736841987e-03,-8.986294794139320086e-01
1.052631578947368397e-02,8.065665901923898540e-01
1.578947368421052683e-02,-6.991798362533934164e-01
2.105263157894736795e-02,5.658115350588158732e-01
2.631578947368420907e-02,-4.241960807437382686e-01
3.157894736842105365e-02,2.638393538895945634e-01
3.684210526315789130e-02,-1.034639812789325819e-01
4.210526315789473589e-02,-6.726025268854840533e-02
4.736842105263158048e-02,2.287875509680813990e-01
5.263157894736841813e-02,-3.907899163689371180e-01
5.789473684210526272e-02,5.355320287038712879e-01
6.315789473684210731e-02,-6.723561652319813842e-01
6.842105263157895190e-02,7.843506364469232661e-01
7.368421052631578261e-02,-8.815149872819205701e-01
7.894736842105262720e-02,9.475967842784284167e-01
8.421052631578947179e-02,-9.953921905940613657e-01
8.947368421052631637e-02,1.008320419482607422e+00
9.473684210526316096e-02,-1.001151876110175198e+00
9.999999999999999167e-02,9.594452976769370922e-01
1.052631578947368363e-01,-8.992877291169606435e-01
1.105263157894736809e-01,8.064020275677362681e-01
1.157894736842105254e-01,-6.991798362533934164e-01
1.210526315789473700e-01,5.663052226768504616e-01
1.263157894736842146e-01,-4.248543302882553663e-01
1.315789473684210453e-01,2.638393538895945634e-01
1.368421052631579038e-01,-1.034639812789325819e-01
1.421052631578947345e-01,-6.693112787931246310e-02
1.473684210526315652e-01,2.282938636141760291e-01
1.526315789473684237e-01,-3.904607915967379661e-01
1.578947368421052544e-01,5.355320287038712879e-01
1.631578947368421129e-01,-6.728498524251423918e-01
1.684210526315789436e-01,7.836923859833747619e-01
1.736842105263157743e-01,-8.813504248589292267e-01
1.789473684210526327e-01,9.479259096455276978e-01
1.842105263157894635e-01,-9.952276281513142697e-01
1.894736842105263219e-01,1.008320419482607422e+00
1.947368421052631526e-01,-1.001316438554065380e+00
1.999999999999999833e-01,9.596098603656847414e-01
2.052631578947368418e-01,-8.991231666911637666e-01
2.105263157894736725e-01,8.065665901923898540e-01
2.157894736842105310e-01,-6.995089610537228442e-01
2.210526315789473617e-01,5.664697852162993152e-01
2.263157894736841924e-01,-4.243606431298659332e-01
2.315789473684210509e-01,2.644976037249813783e-01
2.368421052631578816e-01,-1.037931060805768468e-01
2.421052631578947401e-01,-6.627287826062347453e-02
2.473684210526315708e-01,2.281293011629420275e-01
2.526315789473684292e-01,-3.902962292106372244e-01
2.578947368421052322e-01,5.353674661740381868e-01
2.631578947368420907e-01,-6.723561652319813842e-01
2.684210526315789491e-01,7.838569485991665475e-01
2.736842105263158076e-01,-8.811858624359633074e-01
2.789473684210526105e-01,9.475967842784284167e-01
2.842105263157894690e-01,-9.947339408232632740e-01
2.894736842105263275e-01,1.008320419482607422e+00
2.947368421052631304e-01,-1.001151876110175198e+00
2.999999999999999889e-01,9.597744230545054434e-01
3.052631578947368474e-01,-8.994522915427840548e-01
3.105263157894736503e-01,8.072248406916522345e-01
3.157894736842105088e-01,-6.998380858541151106e-01
3.210526315789473673e-01,5.666343477558000163e-01
3.263157894736842257e-01,-4.250188926743873608e-01
3.315789473684210287e-01,2.648267286428896417e-01
3.368421052631578871e-01,-1.041222308821566911e-01
3.421052631578947456e-01,-6.610831585590595805e-02
3.473684210526315486e-01,2.276356138094431658e-01
3.526315789473684070e-01,-3.902962292106372244e-01
3.578947368421052655e-01,5.350383411145229751e-01
3.631578947368421240e-01,-6.720270404366123218e-01
3.684210526315789269e-01,7.836923859833747619e-01
3.736842105263157854e-01,-8.813504248589292267e-01
3.789473684210526438e-01,9.474322215949873005e-01
3.842105263157894468e-01,-9.947339408232632740e-01
