# tiempo (s), tension (V)
0.000000000000000000e+00,-7.910056582432806183e-01
3.448275862068965469e-03,-8.058980740265139775e-02
6.896551724137930939e-03,8.760120236925567072e-01
1.034482758620689641e-02,-9.085032250040679935e-01
1.379310344827586188e-02,1.377845203067568358e-01
1.724137931034482735e-02,7.481468624481925067e-01
2.068965517241379282e-02,-9.830500074751112871e-01
2.413793103448275829e-02,3.495763999757540708e-01
2.758620689655172376e-02,5.852299150563637919e-01
3.103448275862068922e-02,-1.012012997475786102e+00
3.448275862068965469e-02,5.450766555205803776e-01
3.793103448275862016e-02,3.945019581718063328e-01
4.137931034482758563e-02,-9.934174412831812129e-01
4.482758620689655110e-02,7.149052180450965466e-01
4.827586206896551657e-02,1.860013147367340913e-01
5.172413793103448204e-02,-9.285798413385670802e-01
5.517241379310344751e-02,8.511630638919995828e-01
5.862068965517241298e-02,-3.187933526740976270e-02
6.206896551724137845e-02,-8.209560172703421754e-01
6.551724137931033698e-02,9.475967842784284167e-01
6.896551724137930939e-02,-2.486080135514944500e-01
7.241379310344828180e-02,-6.743309140054004613e-01
7.586206896551724033e-02,9.997631586239219548e-01
7.931034482758619886e-02,-4.529944983396907432e-01
8.275862068965517127e-02,-4.966035308647838153e-01
8.620689655172414367e-02,1.005193727991367858e+00
8.965517241379310220e-02,-6.366461252533383020e-01
9.310344827586206073e-02,-2.958374191824561517e-01
9.655172413793103314e-02,9.630656768462653172e-01
1.000000000000000056e-01,-7.910056582432806183e-01
1.034482758620689641e-01,-8.141261941826144488e-02
1.068965517241379226e-01,8.760120236925567072e-01
1.103448275862068950e-01,-9.080095377222728859e-01
1.137931034482758674e-01,1.374553954389203247e-01
1.172413793103448260e-01,7.483114250504502296e-01
1.206896551724137845e-01,-9.828854450347092042e-01
1.241379310344827569e-01,3.490827125400928210e-01
1.275862068965517293e-01,5.855590401473851347e-01
1.310344827586206740e-01,-1.011683872583852617e+00
1.344827586206896464e-01,5.444184053898195597e-01
1.379310344827586188e-01,3.953247706221628133e-01
1.413793103448275912e-01,-9.935820037255810311e-01
1.448275862068965636e-01,7.142469676858044236e-01
1.482758620689655082e-01,1.861658771795837441e-01
1.517241379310344807e-01,-9.289089661999410108e-01
1.551724137931034531e-01,8.508339386069786459e-01
1.586206896551723977e-01,-3.138564804125639623e-02
1.620689655172413701e-01,-8.209560172703421754e-01
1.655172413793103425e-01,9.472676589116185708e-01
1.689655172413793149e-01,-2.476206392111204024e-01
