# tiempo (s), tension (V)
0.000000000000000000e+00,-5.672007956417042251e-01
3.846153846153846367e-03,-1.345662747591901964e-01
7.692307692307692735e-03,7.621346838612790275e-01
1.153846153846153910e-02,-1.011848435029803150e+00
1.538461538461538547e-02,7.471594868359412445e-01
1.923076923076923184e-02,-1.128440381007829452e-01
2.307692307692307820e-02,-5.848089714607261902e-01
2.692307692307692457e-02,9.818258240205259835e-01
3.076923076923077094e-02,-8.910596078593444602e-01
3.461538461538461731e-02,3.464497128893594957e-01
3.846153846153846367e-02,3.668554604545122277e-01
4.230769230769231004e-02,-9.015916030808988069e-01
4.615384615384615641e-02,9.762306923068200248e-01
5.000000000000000278e-02,-5.668716708610206378e-01
5.384615384615384914e-02,-1.345662747591901964e-01
5.769230769230769551e-02,7.619701212538068091e-01
6.153846153846154188e-02,-1.012012997475786102e+00
6.538461538461538824e-02,7.469949242341151763e-01
6.923076923076923461e-02,-1.123503509009130263e-01
7.307692307692308098e-02,-5.848089714607261902e-01
7.692307692307692735e-02,9.819903867192849578e-01
8.076923076923077371e-02,-8.910596078593444602e-01
8.461538461538462008e-02,3.464497128893594957e-01
8.846153846153846645e-02,3.670200229374349643e-01
9.230769230769231282e-02,-9.015916030808988069e-01
9.615384615384615918e-02,9.763952550030607913e-01
1.000000000000000056e-01,-5.665425460803718005e-01
1.038461538461538519e-01,-1.348953995550553620e-01
1.076923076923076983e-01,7.618055586463972073e-01
1.115384615384615447e-01,-1.012342122367849706e+00
1.153846153846153910e-01,7.468303616323508365e-01
1.192307692307692374e-01,-1.125149133008853108e-01
1.230769230769230838e-01,-5.848089714607261902e-01
1.269230769230769162e-01,9.818258240205259835e-01
1.307692307692307765e-01,-8.910596078593444602e-01
1.346153846153846367e-01,3.459560254559939652e-01
1.384615384615384692e-01,3.666908979716309025e-01
1.423076923076923017e-01,-9.019207279333145699e-01
1.461538461538461620e-01,9.763952550030607913e-01
1.500000000000000222e-01,-5.667071084706918338e-01
1.538461538461538547e-01,-1.347308371571300234e-01
1.576923076923076872e-01,7.618055586463972073e-01
1.615384615384615474e-01,-1.011848435029803150e+00
1.653846153846154077e-01,7.469949242341151763e-01
1.692307692307692402e-01,-1.125149133008853108e-01
1.730769230769230727e-01,-5.851380962434061805e-01
1.769230769230769329e-01,9.818258240205259835e-01
1.807692307692307931e-01,-8.912241702838555879e-01
1.846153846153846256e-01,3.461205879337422853e-01
1.884615384615384581e-01,3.670200229374349643e-01
1.923076923076923184e-01,-9.019207279333145699e-01
1.961538461538461786e-01,9.765598176993753876e-01
2.000000000000000111e-01,-5.663779836900602049e-01
2.038461538461538436e-01,-1.348953995550553620e-01
2.076923076923077038e-01,7.619701212538068091e-01
2.115384615384615641e-01,-1.012012997475786102e+00
2.153846153846153966e-01,7.469949242341151763e-01
