# tiempo (s), tension (V)
0.000000000000000000e+00,1.664183842609150699e-01
9.090909090909090468e-03,-3.986889109009739696e-01
1.818181818181818094e-02,-8.382350708872632339e-01
2.727272727272727140e-02,-1.011683872583852617e+00
3.636363636363636187e-02,-8.650587451075756329e-01
4.545454545454545581e-02,-4.437790047026664020e-01
5.454545454545454281e-02,1.178724660091202692e-01
6.363636363636362980e-02,6.415103087601916609e-01
7.272727272727272374e-02,9.602681111214054210e-01
8.181818181818181768e-02,9.740913772624122391e-01
9.090909090909091161e-02,6.780431993847504391e-01
9.999999999999999167e-02,1.662538218217968766e-01
1.090909090909090856e-01,-3.991825980591908185e-01
1.181818181818181795e-01,-8.382350708872632339e-01
1.272727272727272596e-01,-1.011848435029803150e+00
1.363636363636363535e-01,-8.645650578461938629e-01
1.454545454545454475e-01,-4.439435670889799734e-01
1.545454545454545414e-01,1.180370284396322078e-01
1.636363636363636354e-01,6.415103087601916609e-01
1.727272727272727293e-01,9.604326738105182226e-01
1.818181818181818232e-01,9.740913772624122391e-01
1.909090909090908894e-01,6.777140742313843003e-01
1.999999999999999833e-01,1.655955720656297203e-01
2.090909090909090773e-01,-3.993471604452624724e-01
2.181818181818181712e-01,-8.387287581371691836e-01
2.272727272727272652e-01,-1.011683872583852617e+00
2.363636363636363591e-01,-8.645650578461938629e-01
2.454545454545454530e-01,-4.434498799300454763e-01
2.545454545454545192e-01,1.185307157313360005e-01
2.636363636363636131e-01,6.418394338884898520e-01
2.727272727272727071e-01,9.605972364997040769e-01
2.818181818181818010e-01,9.740913772624122391e-01
2.909090909090908950e-01,6.778786368080383928e-01
2.999999999999999889e-01,1.654310096266642660e-01
3.090909090909090828e-01,-3.996762852174048919e-01
3.181818181818181768e-01,-8.388933205538510185e-01
3.272727272727272707e-01,-1.011848435029803150e+00
3.363636363636363646e-01,-8.647296202666298059e-01
3.454545454545454586e-01,-4.431207551574327663e-01
3.545454545454545525e-01,1.183661533007400735e-01
3.636363636363636465e-01,6.416748713243126678e-01
3.727272727272726849e-01,9.607617991889630948e-01
3.818181818181817788e-01,9.742559399576928847e-01
3.909090909090908728e-01,6.778786368080383928e-01
3.999999999999999667e-01,1.657601345046257058e-01
4.090909090909090606e-01,-4.000054099895462012e-01
4.181818181818181546e-01,-8.388933205538510185e-01
4.272727272727272485e-01,-1.011683872583852617e+00
4.363636363636363424e-01,-8.644004954257824558e-01
4.454545454545454364e-01,-4.427916303848282165e-01
4.545454545454545303e-01,1.188598405926118706e-01
4.636363636363636243e-01,6.420039964527229914e-01
4.727272727272727182e-01,9.607617991889630948e-01
4.818181818181818121e-01,9.737622518720722153e-01
4.909090909090909061e-01,6.772203865017695223e-01
5.000000000000000000e-01,1.652664471877293428e-01
5.090909090909090384e-01,-4.000054099895462012e-01
5.181818181818181879e-01,-8.387287581371691836e-01
5.272727272727272263e-01,-1.011848435029803150e+00
5.363636363636363757e-01,-8.642359330053956956e-01
5.454545454545454142e-01,-4.424625056122318267e-01
5.545454545454545636e-01,1.188598405926118706e-01
5.636363636363636020e-01,6.420039964527229914e-01
5.727272727272727515e-01,9.609263618782950545e-01
5.818181818181817899e-01,9.739268145672053123e-01
5.909090909090908283e-01,6.773849490782498650e-01
5.999999999999999778e-01,1.649373223099510066e-01
6.090909090909090162e-01,-4.004990971477562778e-01
6.181818181818181657e-01,-8.393870078040356342e-01
6.272727272727272041e-01,-1.012012997475786102e+00
6.363636363636363535e-01,-8.640713705850334714e-01
6.454545454545453920e-01,-4.422979432259366295e-01
6.545454545454545414e-01,1.191889654539998455e-01
6.636363636363635798e-01,6.420039964527229914e-01
6.727272727272727293e-01,9.609263618782950545e-01
6.818181818181817677e-01,9.739268145672053123e-01
6.909090909090909172e-01,6.770558239253470223e-01
6.999999999999999556e-01,1.647727598711075658e-01
7.090909090909091050e-01,-4.006636595338258222e-01
7.181818181818181435e-01,-8.392224453872841883e-01
7.272727272727272929e-01,-1.011848435029803150e+00
7.363636363636363313e-01,-8.637422457443828527e-01
7.454545454545453698e-01,-4.422979432259366295e-01
7.545454545454545192e-01,1.196826527462921952e-01
7.636363636363635576e-01,6.428268092747289053e-01
7.727272727272727071e-01,9.609263618782950545e-01
7.818181818181817455e-01,9.739268145672053123e-01
7.909090909090908950e-01,6.768912613489824759e-01
7.999999999999999334e-01,1.646081974322946284e-01
8.090909090909090828e-01,-4.009927843059641894e-01
8.181818181818181213e-01,-8.390578829705559460e-01
8.272727272727272707e-01,-1.011848435029803150e+00
8.363636363636363091e-01,-8.635776833240943473e-01
8.454545454545454586e-01,-4.418042560670631391e-01
8.545454545454544970e-01,1.196826527462921952e-01
8.636363636363636465e-01,6.424976841457583632e-01
8.727272727272726849e-01,9.609263618782950545e-01
8.818181818181817233e-01,9.737622518720722153e-01
8.909090909090908728e-01,6.765621361964270220e-01
8.999999999999999112e-01,1.641145101160386144e-01
9.090909090909090606e-01,-4.008282219198951446e-01
9.181818181818180991e-01,-8.395515702208103948e-01
9.272727272727272485e-01,-1.012012997475786102e+00
9.363636363636362869e-01,-8.634131209038303778e-01
9.454545454545454364e-01,-4.418042560670631391e-01
9.545454545454544748e-01,1.200117776079607512e-01
9.636363636363636243e-01,6.429913718392982203e-01
9.727272727272726627e-01,9.612554872571783537e-01
9.818181818181818121e-01,9.735976891770128372e-01
9.909090909090908506e-01,6.763975736202361144e-01
# Medimos aliasing. Entrada = senoidal 2Vpp 100Hz. Variando frecuencia de sampleo de a 10 Hz entre 10 Hz y 300 Hz.
