# tiempo (s), tension (V)
0.000000000000000000e+00,7.889583897203052976e-01
4.545454545454545234e-03,-5.836570347216495369e-01
9.090909090909090468e-03,3.240692162700527512e-01
1.363636363636363570e-02,-4.471520308503840885e-02
1.818181818181818094e-02,-2.449876409686368162e-01
2.272727272727272790e-02,5.077209618693987458e-01
2.727272727272727140e-02,-7.365355015101208158e-01
3.181818181818181490e-02,8.983925451146744789e-01
3.636363636363636187e-02,-9.948985032659153349e-01
4.090909090909090884e-02,1.003548100901660689e+00
4.545454545454545581e-02,-9.376307750674411912e-01
4.999999999999999584e-02,7.889583897203052976e-01
5.454545454545454281e-02,-5.833279099391424083e-01
5.909090909090908977e-02,3.239046537976099649e-01
6.363636363636362980e-02,-4.487976549218648109e-02
6.818181818181817677e-02,-2.449876409686368162e-01
7.272727272727272374e-02,5.077209618693987458e-01
7.727272727272727071e-02,-7.363709391061790122e-01
8.181818181818181768e-02,8.985571077769402004e-01
8.636363636363636465e-02,-9.945693783806425214e-01
9.090909090909091161e-02,1.003548100901660689e+00
9.545454545454544470e-02,-9.379598999319256336e-01
9.999999999999999167e-02,7.891229523381370070e-01
1.045454545454545386e-01,-5.839861595041949682e-01
1.090909090909090856e-01,3.239046537976099649e-01
1.136363636363636326e-01,-4.438607827068440786e-02
1.181818181818181795e-01,-2.451522033588558747e-01
1.227272727272727265e-01,5.080500869124549013e-01
1.272727272727272596e-01,-7.365355015101208158e-01
1.318181818181818066e-01,8.985571077769402004e-01
1.363636363636363535e-01,-9.948985032659153349e-01
1.409090909090909005e-01,1.003712663610291989e+00
1.454545454545454475e-01,-9.379598999319256336e-01
1.499999999999999944e-01,7.889583897203052976e-01
1.545454545454545414e-01,-5.834924723303911431e-01
1.590909090909090884e-01,3.235755288528414653e-01
1.636363636363636354e-01,-4.438607827068440786e-02
1.681818181818181823e-01,-2.449876409686368162e-01
1.727272727272727293e-01,5.082146494340562537e-01
1.772727272727272763e-01,-7.365355015101208158e-01
1.818181818181818232e-01,8.987216704392757549e-01
1.863636363636363424e-01,-9.947339408232632740e-01
1.909090909090908894e-01,1.003383538193104663e+00
1.954545454545454364e-01,-9.376307750674411912e-01
1.999999999999999833e-01,7.889583897203052976e-01
2.045454545454545303e-01,-5.836570347216495369e-01
2.090909090909090773e-01,3.235755288528414653e-01
2.136363636363636243e-01,-4.487976549218648109e-02
2.181818181818181712e-01,-2.453167657490663289e-01
2.227272727272727182e-01,5.082146494340562537e-01
2.272727272727272652e-01,-7.367000639140803830e-01
2.318181818181818121e-01,8.987216704392757549e-01
2.363636363636363591e-01,-9.945693783806425214e-01
2.409090909090909061e-01,1.003548100901660689e+00
2.454545454545454530e-01,-9.377953374996691460e-01
2.500000000000000000e-01,7.889583897203052976e-01
2.545454545454545192e-01,-5.831633475479031103e-01
2.590909090909090939e-01,3.235755288528414653e-01
2.636363636363636131e-01,-4.422151586347846525e-02
2.681818181818181879e-01,-2.456458905294616468e-01
2.727272727272727071e-01,5.085437744774055080e-01
2.772727272727272818e-01,-7.370291887220529192e-01
2.818181818181818010e-01,8.987216704392757549e-01
2.863636363636363757e-01,-9.945693783806425214e-01
2.909090909090908950e-01,1.003548100901660689e+00
2.954545454545454142e-01,-9.377953374996691460e-01
2.999999999999999889e-01,7.886292644848336142e-01
3.045454545454545081e-01,-5.831633475479031103e-01
3.090909090909090828e-01,3.234109663805156965e-01
3.136363636363636020e-01,-4.389239104900869576e-02
3.181818181818181768e-01,-2.451522033588558747e-01
3.227272727272726960e-01,5.085437744774055080e-01
3.272727272727272707e-01,-7.368646263180578249e-01
3.318181818181817899e-01,8.990507957641559189e-01
3.363636363636363646e-01,-9.948985032659153349e-01
3.409090909090908839e-01,1.003383538193104663e+00
3.454545454545454586e-01,-9.374662126352418801e-01
3.499999999999999778e-01,7.891229523381370070e-01
3.545454545454545525e-01,-5.829987851566734713e-01
3.590909090909090717e-01,3.234109663805156965e-01
3.636363636363636465e-01,-4.405695345625323250e-02
3.681818181818181657e-01,-2.458104529196465660e-01
3.727272727272726849e-01,5.088728995209501615e-01
3.772727272727272596e-01,-7.373583135300965097e-01
3.818181818181817788e-01,8.987216704392757549e-01
3.863636363636363535e-01,-9.948985032659153349e-01
3.909090909090908728e-01,1.003218975484623909e+00
3.954545454545454475e-01,-9.374662126352418801e-01
3.999999999999999667e-01,7.889583897203052976e-01
4.045454545454545414e-01,-5.828342227654533803e-01
4.090909090909090606e-01,3.232464039082288410e-01
4.136363636363636354e-01,-4.372782864174484113e-02
4.181818181818181546e-01,-2.458104529196465660e-01
4.227272727272727293e-01,5.087083369991534099e-01
4.272727272727272485e-01,-7.370291887220529192e-01
4.318181818181818232e-01,8.987216704392757549e-01
4.363636363636363424e-01,-9.950630657085991482e-01
4.409090909090908617e-01,1.003383538193104663e+00
4.454545454545454364e-01,-9.374662126352418801e-01
4.499999999999999556e-01,7.886292644848336142e-01
4.545454545454545303e-01,-5.826696603742427261e-01
4.590909090909090495e-01,3.230818414359810098e-01
4.636363636363636243e-01,-4.372782864174484113e-02
4.681818181818181435e-01,-2.456458905294616468e-01
4.727272727272727182e-01,5.088728995209501615e-01
4.772727272727272374e-01,-7.371937511260659992e-01
4.818181818181818121e-01,8.992153584267007504e-01
4.863636363636363313e-01,-9.953921905940613657e-01
4.909090909090909061e-01,1.003383538193104663e+00
4.954545454545454253e-01,-9.373016502030709907e-01
5.000000000000000000e-01,7.884647018671935292e-01
5.045454545454545192e-01,-5.826696603742427261e-01
5.090909090909090384e-01,3.229172789637721475e-01
5.136363636363635576e-01,-4.323414141983725895e-02
5.181818181818181879e-01,-2.459750153098229364e-01
5.227272727272727071e-01,5.085437744774055080e-01
5.272727272727272263e-01,-7.371937511260659992e-01
5.318181818181817455e-01,8.990507957641559189e-01
5.363636363636363757e-01,-9.945693783806425214e-01
5.409090909090908950e-01,1.003054412776218651e+00
5.454545454545454142e-01,-9.374662126352418801e-01
5.499999999999999334e-01,7.886292644848336142e-01
5.545454545454545636e-01,-5.826696603742427261e-01
5.590909090909090828e-01,3.229172789637721475e-01
5.636363636363636020e-01,-4.339870382715912273e-02
5.681818181818181213e-01,-2.461395776999908136e-01
5.727272727272727515e-01,5.090374620427959851e-01
5.772727272727272707e-01,-7.371937511260659992e-01
5.818181818181817899e-01,8.988862331016809204e-01
5.863636363636363091e-01,-9.947339408232632740e-01
5.909090909090908283e-01,1.003383538193104663e+00
5.954545454545454586e-01,-9.374662126352418801e-01
5.999999999999999778e-01,7.883001392496172821e-01
6.045454545454544970e-01,-5.823405355918500614e-01
6.090909090909090162e-01,3.227527164916021429e-01
6.136363636363636465e-01,-4.339870382715912273e-02
6.181818181818181657e-01,-2.461395776999908136e-01
6.227272727272726849e-01,5.090374620427959851e-01
6.272727272727272041e-01,-7.375228759341452278e-01
6.318181818181818343e-01,8.992153584267007504e-01
6.363636363636363535e-01,-9.950630657085991482e-01
6.409090909090908728e-01,1.003383538193104663e+00
6.454545454545453920e-01,-9.374662126352418801e-01
6.500000000000000222e-01,7.879710140146565234e-01
6.545454545454545414e-01,-5.823405355918500614e-01
6.590909090909090606e-01,3.225881540194711627e-01
6.636363636363635798e-01,-4.323414141983725895e-02
6.681818181818180991e-01,-2.463041400901501976e-01
6.727272727272727293e-01,5.092020245646906584e-01
6.772727272727272485e-01,-7.375228759341452278e-01
6.818181818181817677e-01,8.990507957641559189e-01
6.863636363636362869e-01,-9.948985032659153349e-01
6.909090909090909172e-01,1.003548100901660689e+00
6.954545454545454364e-01,-9.373016502030709907e-01
6.999999999999999556e-01,7.879710140146565234e-01
