# tiempo (s), tension (V)
0.000000000000000000e+00,7.703628143146938889e-01
5.000000000000000278e-02,7.708565021468877232e-01
1.000000000000000056e-01,7.710210647577446785e-01
1.500000000000000222e-01,7.708565021468877232e-01
2.000000000000000111e-01,7.708565021468877232e-01
2.500000000000000000e-01,7.705273769253622174e-01
3.000000000000000444e-01,7.705273769253622174e-01
3.500000000000000333e-01,7.706919395360934955e-01
4.000000000000000222e-01,7.703628143146938889e-01
4.500000000000000111e-01,7.703628143146938889e-01
5.000000000000000000e-01,7.701982517040885101e-01
5.500000000000000444e-01,7.703628143146938889e-01
6.000000000000000888e-01,7.697045638726494055e-01
6.500000000000000222e-01,7.701982517040885101e-01
7.000000000000000666e-01,7.700336890935459699e-01
7.500000000000000000e-01,7.698691264830662684e-01
8.000000000000000444e-01,7.697045638726494055e-01
8.500000000000000888e-01,7.697045638726494055e-01
9.000000000000000222e-01,7.697045638726494055e-01
9.500000000000000666e-01,7.698691264830662684e-01
# Medimos aliasing. Entrada = senoidal 2Vpp 100Hz. Variando frecuencia de sampleo de a 10 Hz entre 10 Hz y 300 Hz.
