# tiempo (s), tension (V)
0.000000000000000000e+00,-5.277876101280163518e-02
5.000000000000000104e-03,4.908537239764402399e-02
1.000000000000000021e-02,-5.244963620031613954e-02
1.499999999999999944e-02,4.875624755854427589e-02
2.000000000000000042e-02,-5.228507379404511574e-02
2.500000000000000139e-02,4.892080997808200687e-02
2.999999999999999889e-02,-5.261419860656831732e-02
3.500000000000000333e-02,4.892080997808200687e-02
4.000000000000000083e-02,-5.244963620031613954e-02
4.499999999999999833e-02,4.892080997808200687e-02
5.000000000000000278e-02,-5.244963620031613954e-02
5.500000000000000028e-02,4.924993481723033417e-02
5.999999999999999778e-02,-5.244963620031613954e-02
6.500000000000000222e-02,4.875624755854427589e-02
7.000000000000000666e-02,-5.244963620031613954e-02
7.499999999999999722e-02,4.859168513903082409e-02
8.000000000000000167e-02,-5.195594898144646062e-02
8.500000000000000611e-02,4.875624755854427589e-02
8.999999999999999667e-02,-5.244963620031613954e-02
9.500000000000000111e-02,4.892080997808200687e-02
1.000000000000000056e-01,-5.244963620031613954e-02
1.049999999999999961e-01,4.924993481723033417e-02
1.100000000000000006e-01,-5.212051138775521814e-02
1.150000000000000050e-01,4.892080997808200687e-02
1.199999999999999956e-01,-5.212051138775521814e-02
1.250000000000000000e-01,4.908537239764402399e-02
1.300000000000000044e-01,-5.244963620031613954e-02
1.350000000000000089e-01,4.859168513903082409e-02
1.400000000000000133e-01,-5.212051138775521814e-02
1.449999999999999900e-01,4.892080997808200687e-02
1.499999999999999944e-01,-5.212051138775521814e-02
1.549999999999999989e-01,4.875624755854427589e-02
1.600000000000000033e-01,-5.228507379404511574e-02
1.650000000000000078e-01,4.875624755854427589e-02
1.700000000000000122e-01,-5.195594898144646062e-02
1.750000000000000167e-01,4.859168513903082409e-02
1.799999999999999933e-01,-5.244963620031613954e-02
1.849999999999999978e-01,4.859168513903082409e-02
1.900000000000000022e-01,-5.212051138775521814e-02
1.950000000000000067e-01,4.859168513903082409e-02
2.000000000000000111e-01,-5.195594898144646062e-02
2.050000000000000155e-01,4.826256030007670256e-02
2.099999999999999922e-01,-5.195594898144646062e-02
2.149999999999999967e-01,4.875624755854427589e-02
2.200000000000000011e-01,-5.195594898144646062e-02
2.250000000000000056e-01,4.859168513903082409e-02
2.300000000000000100e-01,-5.212051138775521814e-02
2.350000000000000144e-01,4.859168513903082409e-02
2.399999999999999911e-01,-5.195594898144646062e-02
2.449999999999999956e-01,4.859168513903082409e-02
2.500000000000000000e-01,-5.212051138775521814e-02
2.550000000000000044e-01,4.875624755854427589e-02
2.600000000000000089e-01,-5.212051138775521814e-02
2.650000000000000133e-01,4.859168513903082409e-02
2.700000000000000178e-01,-5.228507379404511574e-02
2.750000000000000222e-01,4.875624755854427589e-02
2.800000000000000266e-01,-5.179138657511878768e-02
2.850000000000000311e-01,4.875624755854427589e-02
2.899999999999999800e-01,-5.195594898144646062e-02
2.949999999999999845e-01,4.859168513903082409e-02
2.999999999999999889e-01,-5.195594898144646062e-02
3.049999999999999933e-01,4.859168513903082409e-02
3.099999999999999978e-01,-5.212051138775521814e-02
3.150000000000000022e-01,4.842712271954163067e-02
3.200000000000000067e-01,-5.195594898144646062e-02
3.250000000000000111e-01,4.842712271954163067e-02
3.300000000000000155e-01,-5.195594898144646062e-02
3.350000000000000200e-01,4.826256030007670256e-02
3.400000000000000244e-01,-5.179138657511878768e-02
3.450000000000000289e-01,4.842712271954163067e-02
3.500000000000000333e-01,-5.195594898144646062e-02
3.549999999999999822e-01,4.809799788063601894e-02
3.599999999999999867e-01,-5.195594898144646062e-02
3.649999999999999911e-01,4.859168513903082409e-02
3.699999999999999956e-01,-5.195594898144646062e-02
3.750000000000000000e-01,4.859168513903082409e-02
3.800000000000000044e-01,-5.212051138775521814e-02
3.850000000000000089e-01,4.859168513903082409e-02
3.900000000000000133e-01,-5.195594898144646062e-02
3.950000000000000178e-01,4.809799788063601894e-02
4.000000000000000222e-01,-5.195594898144646062e-02
4.050000000000000266e-01,4.826256030007670256e-02
4.100000000000000311e-01,-5.179138657511878768e-02
4.150000000000000355e-01,4.809799788063601894e-02
4.199999999999999845e-01,-5.179138657511878768e-02
4.249999999999999889e-01,4.842712271954163067e-02
4.299999999999999933e-01,-5.179138657511878768e-02
4.349999999999999978e-01,4.842712271954163067e-02
4.400000000000000022e-01,-5.195594898144646062e-02
4.450000000000000067e-01,4.826256030007670256e-02
4.500000000000000111e-01,-5.146226176240679268e-02
4.550000000000000155e-01,4.842712271954163067e-02
4.600000000000000200e-01,-5.179138657511878768e-02
4.650000000000000244e-01,4.809799788063601894e-02
4.700000000000000289e-01,-5.162682416877224095e-02
4.750000000000000333e-01,4.793343546121957982e-02
4.799999999999999822e-01,-5.162682416877224095e-02
4.849999999999999867e-01,4.809799788063601894e-02
4.899999999999999911e-01,-5.195594898144646062e-02
4.949999999999999956e-01,4.809799788063601894e-02
5.000000000000000000e-01,-5.162682416877224095e-02
5.050000000000000044e-01,4.826256030007670256e-02
5.100000000000000089e-01,-5.179138657511878768e-02
5.150000000000000133e-01,4.809799788063601894e-02
5.200000000000000178e-01,-5.162682416877224095e-02
5.250000000000000222e-01,4.809799788063601894e-02
5.300000000000000266e-01,-5.146226176240679268e-02
5.350000000000000311e-01,4.809799788063601894e-02
5.400000000000000355e-01,-5.162682416877224095e-02
5.450000000000000400e-01,4.793343546121957982e-02
5.500000000000000444e-01,-5.162682416877224095e-02
5.550000000000000488e-01,4.793343546121957982e-02
5.600000000000000533e-01,-5.146226176240679268e-02
5.650000000000000577e-01,4.793343546121957982e-02
5.700000000000000622e-01,-5.162682416877224095e-02
5.750000000000000666e-01,4.809799788063601894e-02
5.799999999999999600e-01,-5.129769935602241510e-02
5.849999999999999645e-01,4.793343546121957982e-02
5.899999999999999689e-01,-5.129769935602241510e-02
5.949999999999999734e-01,4.760431062245937955e-02
5.999999999999999778e-01,-5.146226176240679268e-02
6.049999999999999822e-01,4.809799788063601894e-02
6.099999999999999867e-01,-5.162682416877224095e-02
6.149999999999999911e-01,4.793343546121957982e-02
6.199999999999999956e-01,-5.146226176240679268e-02
6.250000000000000000e-01,4.776887304182736438e-02
6.300000000000000044e-01,-5.129769935602241510e-02
6.350000000000000089e-01,4.793343546121957982e-02
6.400000000000000133e-01,-5.129769935602241510e-02
6.450000000000000178e-01,4.793343546121957982e-02
6.500000000000000222e-01,-5.129769935602241510e-02
6.550000000000000266e-01,4.760431062245937955e-02
6.600000000000000311e-01,-5.113313694961912209e-02
6.650000000000000355e-01,4.760431062245937955e-02
6.700000000000000400e-01,-5.113313694961912209e-02
6.750000000000000444e-01,4.743974820311560453e-02
6.800000000000000488e-01,-5.113313694961912209e-02
6.850000000000000533e-01,4.776887304182736438e-02
6.900000000000000577e-01,-5.129769935602241510e-02
6.950000000000000622e-01,4.793343546121957982e-02
7.000000000000000666e-01,-5.162682416877224095e-02
7.049999999999999600e-01,4.776887304182736438e-02
7.099999999999999645e-01,-5.080401213675576205e-02
7.149999999999999689e-01,4.776887304182736438e-02
7.199999999999999734e-01,-5.080401213675576205e-02
7.249999999999999778e-01,4.711062336450066307e-02
7.299999999999999822e-01,-5.113313694961912209e-02
7.349999999999999867e-01,4.760431062245937955e-02
7.399999999999999911e-01,-5.096857454319689978e-02
7.449999999999999956e-01,4.760431062245937955e-02
7.500000000000000000e-01,-5.096857454319689978e-02
7.550000000000000044e-01,4.743974820311560453e-02
7.600000000000000089e-01,-5.113313694961912209e-02
7.650000000000000133e-01,4.743974820311560453e-02
7.700000000000000178e-01,-5.113313694961912209e-02
7.750000000000000222e-01,4.743974820311560453e-02
7.800000000000000266e-01,-5.096857454319689978e-02
7.850000000000000311e-01,4.743974820311560453e-02
7.900000000000000355e-01,-5.063944973029563951e-02
7.950000000000000400e-01,4.760431062245937955e-02
8.000000000000000444e-01,-5.113313694961912209e-02
8.050000000000000488e-01,4.711062336450066307e-02
8.100000000000000533e-01,-5.080401213675576205e-02
8.150000000000000577e-01,4.743974820311560453e-02
8.200000000000000622e-01,-5.096857454319689978e-02
8.250000000000000666e-01,4.760431062245937955e-02
8.300000000000000711e-01,-5.113313694961912209e-02
8.349999999999999645e-01,4.727518578379603237e-02
8.399999999999999689e-01,-5.080401213675576205e-02
8.449999999999999734e-01,4.743974820311560453e-02
8.499999999999999778e-01,-5.113313694961912209e-02
