# tiempo (s), tension (V)
0.000000000000000000e+00,9.605972364997040769e-01
1.000000000000000056e-01,9.605972364997040769e-01
2.000000000000000111e-01,9.604326738105182226e-01
3.000000000000000444e-01,9.605972364997040769e-01
4.000000000000000222e-01,9.607617991889630948e-01
5.000000000000000000e-01,9.605972364997040769e-01
6.000000000000000888e-01,9.602681111214054210e-01
7.000000000000000666e-01,9.599389857433990869e-01
8.000000000000000444e-01,9.599389857433990869e-01
9.000000000000000222e-01,9.601035484323656721e-01
# Medimos aliasing. Entrada = senoidal 2Vpp 100Hz. Variando frecuencia de sampleo de a 10 Hz entre 10 Hz y 300 Hz.
