# tiempo (s), tension (V)
0.000000000000000000e+00,-4.235378311992376577e-01
4.000000000000000083e-03,-1.998975456960736252e-01
8.000000000000000167e-03,7.410706706093616036e-01
1.200000000000000025e-02,-1.005265937217022953e+00
1.600000000000000033e-02,8.793032767628257140e-01
2.000000000000000042e-02,-4.238669559714858814e-01
2.400000000000000050e-02,-2.000621080889664338e-01
2.800000000000000058e-02,7.407415454103204455e-01
3.200000000000000067e-02,-1.005759624551191278e+00
3.600000000000000422e-02,8.791387141086599577e-01
4.000000000000000083e-02,-4.235378311992376577e-01
4.399999999999999745e-02,-2.002266704818483067e-01
4.800000000000000100e-02,7.407415454103204455e-01
5.200000000000000455e-02,-1.005430499661713384e+00
5.600000000000000117e-02,8.793032767628257140e-01
5.999999999999999778e-02,-4.237023935853612144e-01
6.400000000000000133e-02,-2.000621080889664338e-01
6.800000000000000488e-02,7.410706706093616036e-01
7.200000000000000844e-02,-1.005265937217022953e+00
7.599999999999999811e-02,8.789741514545630352e-01
8.000000000000000167e-02,-4.235378311992376577e-01
8.400000000000000522e-02,-2.002266704818483067e-01
8.799999999999999489e-02,7.412352332089741092e-01
9.199999999999999845e-02,-1.005595062106436233e+00
9.600000000000000200e-02,8.791387141086599577e-01
1.000000000000000056e-01,-4.237023935853612144e-01
1.040000000000000091e-01,-2.003912328747191884e-01
1.079999999999999988e-01,7.412352332089741092e-01
1.120000000000000023e-01,-1.005430499661713384e+00
1.160000000000000059e-01,8.789741514545630352e-01
1.199999999999999956e-01,-4.230441440408726494e-01
1.239999999999999991e-01,-2.003912328747191884e-01
1.280000000000000027e-01,7.413997958086480100e-01
1.320000000000000062e-01,-1.005430499661713384e+00
1.360000000000000098e-01,8.789741514545630352e-01
1.400000000000000133e-01,-4.235378311992376577e-01
1.440000000000000169e-01,-2.003912328747191884e-01
1.479999999999999927e-01,7.410706706093616036e-01
1.519999999999999962e-01,-1.005101374772364276e+00
1.559999999999999998e-01,8.791387141086599577e-01
1.600000000000000033e-01,-4.232087064269933752e-01
1.640000000000000069e-01,-2.002266704818483067e-01
1.680000000000000104e-01,7.413997958086480100e-01
1.720000000000000140e-01,-1.005101374772364276e+00
1.759999999999999898e-01,8.791387141086599577e-01
1.799999999999999933e-01,-4.232087064269933752e-01
1.839999999999999969e-01,-2.003912328747191884e-01
1.880000000000000004e-01,7.409061080098103824e-01
1.920000000000000040e-01,-1.005430499661713384e+00
1.960000000000000075e-01,8.791387141086599577e-01
2.000000000000000111e-01,-4.240315183576115476e-01
2.040000000000000147e-01,-2.005557952675791344e-01
