# tiempo (s), tension (V)
0.000000000000000000e+00,-7.126739531193597710e-01
1.250000000000000069e-02,7.160571561761649440e-01
2.500000000000000139e-02,7.096392151975582374e-01
3.750000000000000555e-02,-7.190918867892992505e-01
5.000000000000000278e-02,-7.128385155208378787e-01
6.250000000000000000e-02,7.162217187665573803e-01
7.500000000000001110e-02,7.098037777856178732e-01
8.750000000000000833e-02,-7.190918867892992505e-01
1.000000000000000056e-01,-7.126739531193597710e-01
1.125000000000000028e-01,7.157280309955598163e-01
1.250000000000000000e-01,7.096392151975582374e-01
1.375000000000000111e-01,-7.194210115935709693e-01
1.500000000000000222e-01,-7.128385155208378787e-01
1.625000000000000056e-01,7.157280309955598163e-01
1.750000000000000167e-01,7.098037777856178732e-01
1.875000000000000000e-01,-7.194210115935709693e-01
2.000000000000000111e-01,-7.130030779223325288e-01
2.125000000000000222e-01,7.157280309955598163e-01
2.250000000000000056e-01,7.094746526095582206e-01
2.375000000000000167e-01,-7.192564491914266167e-01
2.500000000000000000e-01,-7.133322027253713449e-01
2.625000000000000111e-01,7.158925935858323486e-01
2.750000000000000222e-01,7.099683403737371279e-01
2.875000000000000333e-01,-7.192564491914266167e-01
3.000000000000000444e-01,-7.131676403238436102e-01
3.125000000000000000e-01,7.155634684053472361e-01
3.250000000000000111e-01,7.099683403737371279e-01
3.375000000000000222e-01,-7.192564491914266167e-01
3.500000000000000333e-01,-7.133322027253713449e-01
3.625000000000000444e-01,7.155634684053472361e-01
3.750000000000000000e-01,7.099683403737371279e-01
3.875000000000000111e-01,-7.190918867892992505e-01
4.000000000000000222e-01,-7.133322027253713449e-01
4.125000000000000333e-01,7.155634684053472361e-01
4.250000000000000444e-01,7.099683403737371279e-01
4.375000000000000000e-01,-7.189273243871886487e-01
4.500000000000000111e-01,-7.134967651269153999e-01
4.625000000000000222e-01,7.153989058151947189e-01
4.750000000000000333e-01,7.098037777856178732e-01
4.875000000000000444e-01,-7.189273243871886487e-01
5.000000000000000000e-01,-7.136613275284759972e-01
5.125000000000000666e-01,7.155634684053472361e-01
5.250000000000000222e-01,7.101329029619161126e-01
5.374999999999999778e-01,-7.189273243871886487e-01
5.500000000000000444e-01,-7.136613275284759972e-01
5.625000000000000000e-01,7.153989058151947189e-01
5.750000000000000666e-01,7.101329029619161126e-01
5.875000000000000222e-01,-7.184336371809578736e-01
6.000000000000000888e-01,-7.134967651269153999e-01
6.125000000000000444e-01,7.155634684053472361e-01
6.250000000000000000e-01,7.102974655501547163e-01
6.375000000000000666e-01,-7.184336371809578736e-01
6.500000000000000222e-01,-7.139904523316468188e-01
6.625000000000000888e-01,7.155634684053472361e-01
6.750000000000000444e-01,7.104620281384529390e-01
6.875000000000000000e-01,-7.189273243871886487e-01
7.000000000000000666e-01,-7.138258899300531368e-01
7.125000000000000222e-01,7.152343432251019317e-01
7.250000000000000888e-01,7.106265907268110027e-01
7.375000000000000444e-01,-7.184336371809578736e-01
7.500000000000000000e-01,-7.139904523316468188e-01
7.625000000000000666e-01,7.149052180450965466e-01
7.750000000000000222e-01,7.104620281384529390e-01
7.875000000000000888e-01,-7.184336371809578736e-01
8.000000000000000444e-01,-7.136613275284759972e-01
8.125000000000000000e-01,7.150697806350693186e-01
8.250000000000000666e-01,7.106265907268110027e-01
8.375000000000000222e-01,-7.187627619850949223e-01
8.500000000000000888e-01,-7.144841395365271186e-01
8.625000000000000444e-01,7.147406554551836155e-01
8.750000000000000000e-01,7.101329029619161126e-01
8.875000000000000666e-01,-7.185981995830180713e-01
9.000000000000000222e-01,-7.139904523316468188e-01
9.125000000000000888e-01,7.149052180450965466e-01
9.250000000000000444e-01,7.107911533152285743e-01
9.375000000000000000e-01,-7.181045123768877714e-01
9.500000000000000666e-01,-7.139904523316468188e-01
9.625000000000000222e-01,7.150697806350693186e-01
9.750000000000000888e-01,7.106265907268110027e-01
9.875000000000000444e-01,-7.179399499748779778e-01
# Medimos aliasing. Entrada = senoidal 2Vpp 100Hz. Variando frecuencia de sampleo de a 10 Hz entre 10 Hz y 300 Hz.
