# tiempo (s), tension (V)
0.000000000000000000e+00,-8.686791183644956282e-01
3.703703703703703845e-03,2.162808047625664198e-01
7.407407407407407690e-03,5.664697852162993152e-01
1.111111111111111154e-02,-9.993416892294882947e-01
1.481481481481481538e-02,7.991612721470277014e-01
1.851851851851851749e-02,-1.036285436797627635e-01
2.222222222222222307e-02,-6.634697957768821430e-01
2.592592592592592865e-02,1.007826731350598193e+00
2.962962962962963076e-02,-7.256743828876034419e-01
3.333333333333333287e-02,-1.772696804550866895e-02
3.703703703703703498e-02,7.440327974117784127e-01
4.074074074074074403e-02,-1.009709123234976413e+00
4.444444444444444614e-02,6.355860564890571940e-01
4.814814814814814825e-02,1.310374605392251035e-01
5.185185185185185730e-02,-8.217788293416914414e-01
5.555555555555555941e-02,9.903830844545910006e-01
5.925925925925926152e-02,-5.435038115169131823e-01
6.296296296296297057e-02,-2.499245126715251286e-01
6.666666666666666574e-02,8.814425912732366530e-01
7.037037037037037479e-02,-9.647835767773619287e-01
7.407407407407406996e-02,4.374527695356029144e-01
7.777777777777777901e-02,3.587918988417181376e-01
8.148148148148148806e-02,-9.356560258829277332e-01
8.518518518518518323e-02,9.192920037834333424e-01
8.888888888888889228e-02,-3.320411444168304693e-01
9.259259259259260133e-02,-4.696152993850707391e-01
9.629629629629629650e-02,9.706355606785505019e-01
1.000000000000000056e-01,-8.685145559434666040e-01
1.037037037037037146e-01,2.157871174163130679e-01
1.074074074074074098e-01,5.669634728349576269e-01
1.111111111111111188e-01,-9.995062516730278679e-01
1.148148148148148140e-01,7.989967095252823448e-01
1.185185185185185230e-01,-1.029702940763451702e-01
1.222222222222222321e-01,-6.633052333799502875e-01
1.259259259259259411e-01,1.007333043219269531e+00
1.296296296296296224e-01,-7.255098204848133836e-01
1.333333333333333315e-01,-1.789153045593529917e-02
1.370370370370370405e-01,7.441973600124961452e-01
1.407407407407407496e-01,-1.009379998343950646e+00
1.444444444444444586e-01,6.352569313650026084e-01
1.481481481481481399e-01,1.316957102705108573e-01
1.518518518518518490e-01,-8.214497045130848552e-01
1.555555555555555580e-01,9.900539590495553988e-01
1.592592592592592671e-01,-5.433392491277260206e-01
1.629629629629629761e-01,-2.500890750614915836e-01
1.666666666666666852e-01,8.814425912732366530e-01
1.703703703703703665e-01,-9.649481392144144687e-01
1.740740740740740755e-01,4.367945195302469497e-01
1.777777777777777846e-01,3.592855862845690806e-01
1.814814814814814936e-01,-9.356560258829277332e-01
1.851851851851852027e-01,9.192920037834333424e-01
1.888888888888888840e-01,-3.320411444168304693e-01
1.925925925925925930e-01,-4.696152993850707391e-01
1.962962962962963021e-01,9.708001233722833856e-01
2.000000000000000111e-01,-8.686791183644956282e-01
2.037037037037037202e-01,2.152934300703586434e-01
2.074074074074074292e-01,5.666343477558000163e-01
2.111111111111111105e-01,-9.996708141165991934e-01
2.148148148148148195e-01,7.989967095252823448e-01
2.185185185185185286e-01,-1.029702940763451702e-01
2.222222222222222376e-01,-6.637989205707873763e-01
2.259259259259259467e-01,1.007497605929636775e+00
2.296296296296296280e-01,-7.253452580820405338e-01
2.333333333333333370e-01,-1.805609286634123761e-02
2.370370370370370461e-01,7.445264852141164624e-01
2.407407407407407551e-01,-1.009050873453054331e+00
2.444444444444444642e-01,6.350923688030588599e-01
2.481481481481481455e-01,1.321893975692766399e-01
2.518518518518518823e-01,-8.219433917560281522e-01
2.555555555555555913e-01,9.902185217520358407e-01
2.592592592592592449e-01,-5.431746867385460753e-01
2.629629629629629539e-01,-2.507473246212745255e-01
2.666666666666666630e-01,8.817717165835626814e-01
2.703703703703703720e-01,-9.649481392144144687e-01
2.740740740740740811e-01,4.371236445328348097e-01
2.777777777777777901e-01,3.596147112466742124e-01
2.814814814814814992e-01,-9.358205883148140725e-01
2.851851851851852082e-01,9.192920037834333424e-01
2.888888888888889173e-01,-3.318765820298993363e-01
2.925925925925926263e-01,-4.697798617718202951e-01
2.962962962962962798e-01,9.708001233722833856e-01
2.999999999999999889e-01,-8.685145559434666040e-01
3.037037037037036979e-01,2.149643051732216259e-01
3.074074074074074070e-01,5.674571604540840086e-01
3.111111111111111160e-01,-9.995062516730278679e-01
3.148148148148148251e-01,7.981738964175217887e-01
3.185185185185185341e-01,-1.028057316754503736e-01
3.222222222222222432e-01,-6.641280453647480098e-01
3.259259259259259522e-01,1.007497605929636775e+00
3.296296296296296613e-01,-7.253452580820405338e-01
3.333333333333333703e-01,-1.887890491806055310e-02
3.370370370370370239e-01,7.448556104159826941e-01
3.407407407407407329e-01,-1.009215435898486390e+00
3.444444444444444420e-01,6.349278062411706225e-01
3.481481481481481510e-01,1.323539600022560214e-01
3.518518518518518601e-01,-8.217788293416914414e-01
3.555555555555555691e-01,9.900539590495553988e-01
3.592592592592592782e-01,-5.428455619602086113e-01
3.629629629629629872e-01,-2.509118870111996524e-01
3.666666666666666963e-01,8.812780286181769451e-01
3.703703703703704053e-01,-9.646190143403395867e-01
3.740740740740741144e-01,4.369590820315183421e-01
3.777777777777777679e-01,3.596147112466742124e-01
3.814814814814814770e-01,-9.356560258829277332e-01
3.851851851851851860e-01,9.192920037834333424e-01
3.888888888888888951e-01,-3.313828948690824561e-01
3.925925925925926041e-01,-4.702735489320900575e-01
3.962962962962963132e-01,9.704709979848913370e-01
4.000000000000000222e-01,-8.683499935224624489e-01
4.037037037037037313e-01,2.152934300703586434e-01
4.074074074074074403e-01,5.674571604540840086e-01
4.111111111111111494e-01,-9.993416892294882947e-01
4.148148148148148584e-01,7.988321469036013811e-01
4.185185185185185119e-01,-1.023120444726690337e-01
4.222222222222222210e-01,-6.642926077617491432e-01
4.259259259259259300e-01,1.007662168640079736e+00
4.296296296296296391e-01,-7.250161332765462374e-01
4.333333333333333481e-01,-1.854978009743484674e-02
4.370370370370370572e-01,7.448556104159826941e-01
4.407407407407407662e-01,-1.009379998343950646e+00
4.444444444444444753e-01,6.347632436793381183e-01
4.481481481481481843e-01,1.323539600022560214e-01
4.518518518518518934e-01,-8.221079541703871785e-01
4.555555555555555469e-01,9.900539590495553988e-01
4.592592592592592560e-01,-5.431746867385460753e-01
4.629629629629629650e-01,-2.510764494011165082e-01
4.666666666666666741e-01,8.816071539283651948e-01
4.703703703703703831e-01,-9.644544519033469987e-01
4.740740740740740922e-01,4.364653945278392788e-01
4.777777777777778012e-01,3.599438362089429355e-01
4.814814814814815103e-01,-9.361497131786721271e-01
4.851851851851852193e-01,9.192920037834333424e-01
4.888888888888889284e-01,-3.313828948690824561e-01
4.925925925925926374e-01,-4.706026737056206999e-01
4.962962962962962910e-01,9.706355606785505019e-01
5.000000000000000000e-01,-8.681854311014830516e-01
5.037037037037037646e-01,2.146351802762173078e-01
5.074074074074074181e-01,5.676217229938969044e-01
5.111111111111111827e-01,-9.995062516730278679e-01
5.148148148148148362e-01,7.981738964175217887e-01
5.185185185185184897e-01,-1.018183572697419492e-01
5.222222222222222543e-01,-6.644571701587640433e-01
5.259259259259259078e-01,1.007991294061192367e+00
5.296296296296296724e-01,-7.248515708738249019e-01
5.333333333333333259e-01,-1.887890491806055310e-02
5.370370370370370905e-01,7.446910478150187140e-01
5.407407407407407440e-01,-1.009379998343950646e+00
5.444444444444445086e-01,6.345986811175612363e-01
5.481481481481481621e-01,1.326830848683010489e-01
5.518518518518519267e-01,-8.226016414135982613e-01
5.555555555555555802e-01,9.897248336448184469e-01
5.592592592592592338e-01,-5.428455619602086113e-01
5.629629629629629983e-01,-2.512410117910251484e-01
5.666666666666666519e-01,8.819362792388290018e-01
5.703703703703704164e-01,-9.642898894663843867e-01
5.740740740740740700e-01,4.364653945278392788e-01
5.777777777777778345e-01,3.604375236526530246e-01
5.814814814814814881e-01,-9.359851507467289444e-01
5.851851851851852526e-01,9.189628784412569029e-01
5.888888888888889062e-01,-3.310537700951848850e-01
5.925925925925925597e-01,-4.707672360923912391e-01
5.962962962962963243e-01,9.709646860660898771e-01
5.999999999999999778e-01,-8.681854311014830516e-01
6.037037037037037424e-01,2.146351802762173078e-01
6.074074074074073959e-01,5.676217229938969044e-01
6.111111111111111605e-01,-9.995062516730278679e-01
6.148148148148148140e-01,7.981738964175217887e-01
6.185185185185185786e-01,-1.021474820717095666e-01
6.222222222222222321e-01,-6.646217325557929323e-01
6.259259259259259967e-01,1.007497605929636775e+00
6.296296296296296502e-01,-7.245224460684334122e-01
6.333333333333333037e-01,-1.887890491806055310e-02
6.370370370370370683e-01,7.446910478150187140e-01
6.407407407407407218e-01,-1.009215435898486390e+00
6.444444444444444864e-01,6.342695559941744499e-01
6.481481481481481399e-01,1.326830848683010489e-01
6.518518518518519045e-01,-8.229307662425173753e-01
6.555555555555555580e-01,9.900539590495553988e-01
6.592592592592593226e-01,-5.423518747927577044e-01
6.629629629629629761e-01,-2.520638237404451698e-01
6.666666666666667407e-01,8.819362792388290018e-01
6.703703703703703942e-01,-9.642898894663843867e-01
6.740740740740740478e-01,4.364653945278392788e-01
6.777777777777778123e-01,3.602729611713754165e-01
6.814814814814814659e-01,-9.366434004746723163e-01
6.851851851851852304e-01,9.191274411123098176e-01
6.888888888888888840e-01,-3.307246453212715487e-01
6.925925925925926485e-01,-4.709317984791653311e-01
6.962962962962963021e-01,9.708001233722833856e-01
7.000000000000000666e-01,-8.678563062595987532e-01
7.037037037037037202e-01,2.143060553793456058e-01
7.074074074074074847e-01,5.681154106136476756e-01
7.111111111111111382e-01,-9.995062516730278679e-01
7.148148148148147918e-01,7.981738964175217887e-01
7.185185185185185563e-01,-1.016537948687338544e-01
7.222222222222222099e-01,-6.646217325557929323e-01
7.259259259259259744e-01,1.007826731350598193e+00
7.296296296296296280e-01,-7.243578836657632580e-01
7.333333333333333925e-01,-1.937259214884420183e-02
7.370370370370370461e-01,7.448556104159826941e-01
7.407407407407408106e-01,-1.009215435898486390e+00
7.444444444444444642e-01,6.337758683095111589e-01
7.481481481481482287e-01,1.331767721675843896e-01
7.518518518518518823e-01,-8.226016414135982613e-01
7.555555555555555358e-01,9.898893963471496749e-01
7.592592592592593004e-01,-5.425164371819006792e-01
7.629629629629629539e-01,-2.520638237404451698e-01
7.666666666666667185e-01,8.819362792388290018e-01
7.703703703703703720e-01,-9.644544519033469987e-01
7.740740740740741366e-01,4.358071445235640606e-01
7.777777777777777901e-01,3.604375236526530246e-01
7.814814814814815547e-01,-9.364788380426437575e-01
7.851851851851852082e-01,9.186337530993637923e-01
7.888888888888889728e-01,-3.303955205473423362e-01
7.925925925925926263e-01,-4.710963608659429758e-01
7.962962962962962798e-01,9.712938114539239054e-01
8.000000000000000444e-01,-8.676917438386936299e-01
8.037037037037036979e-01,2.136478055859996894e-01
8.074074074074074625e-01,5.679508480736785714e-01
8.111111111111111160e-01,-9.996708141165991934e-01
8.148148148148148806e-01,7.980093337961626787e-01
8.185185185185185341e-01,-1.013246700666689259e-01
8.222222222222222987e-01,-6.649508573498924546e-01
8.259259259259259522e-01,1.007662168640079736e+00
8.296296296296297168e-01,-7.241933212631103123e-01
8.333333333333333703e-01,-1.970171696926347610e-02
8.370370370370370239e-01,7.453492982192435612e-01
8.407407407407407884e-01,-1.009544560789447543e+00
8.444444444444444420e-01,6.339404308710099301e-01
8.481481481481482065e-01,1.331767721675843896e-01
8.518518518518518601e-01,-8.227662038280466605e-01
8.555555555555556246e-01,9.898893963471496749e-01
8.592592592592592782e-01,-5.418581876253730778e-01
8.629629629629630427e-01,-2.520638237404451698e-01
8.666666666666666963e-01,8.822654045495682551e-01
8.703703703703703498e-01,-9.642898894663843867e-01
8.740740740740741144e-01,4.356425820226077494e-01
8.777777777777777679e-01,3.606020861339716554e-01
8.814814814814815325e-01,-9.364788380426437575e-01
8.851851851851851860e-01,9.184691904285234854e-01
8.888888888888889506e-01,-3.305600829343089964e-01
8.925925925925926041e-01,-4.712609232527241732e-01
8.962962962962963687e-01,9.712938114539239054e-01
9.000000000000000222e-01,-8.676917438386936299e-01
9.037037037037037868e-01,2.134832431377460260e-01
9.074074074074074403e-01,5.687736607740444539e-01
9.111111111111110938e-01,-9.996708141165991934e-01
9.148148148148148584e-01,7.976802085536379705e-01
9.185185185185185119e-01,-1.011601076656120923e-01
9.222222222222222765e-01,-6.649508573498924546e-01
9.259259259259259300e-01,1.007826731350598193e+00
9.296296296296296946e-01,-7.240287588604743529e-01
9.333333333333333481e-01,-2.019540419973780282e-02
9.370370370370371127e-01,7.453492982192435612e-01
9.407407407407407662e-01,-1.009215435898486390e+00
9.444444444444445308e-01,6.337758683095111589e-01
9.481481481481481843e-01,1.333413346007364109e-01
9.518518518518518379e-01,-8.229307662425173753e-01
9.555555555555556024e-01,9.898893963471496749e-01
9.592592592592592560e-01,-5.418581876253730778e-01
9.629629629629630205e-01,-2.522283861303045716e-01
9.666666666666666741e-01,8.817717165835626814e-01
9.703703703703704386e-01,-9.641253270294517508e-01
9.740740740740740922e-01,4.354780195216964023e-01
9.777777777777778567e-01,3.607666486153311425e-01
9.814814814814815103e-01,-9.364788380426437575e-01
9.851851851851852748e-01,9.186337530993637923e-01
9.888888888888889284e-01,-3.302309581603717348e-01
9.925925925925925819e-01,-4.717546104130890816e-01
9.962962962962963465e-01,9.712938114539239054e-01
# Medimos aliasing. Entrada = senoidal 2Vpp 100Hz. Variando frecuencia de sampleo de a 10 Hz entre 10 Hz y 300 Hz.
