# tiempo (s), tension (V)
0.000000000000000000e+00,1.000585972159174553e+00
2.439024390243902437e-03,1.000750534866450714e+00
4.878048780487804874e-03,1.000750534866450714e+00
7.317073170731706877e-03,-1.003949437660653476e+00
9.756097560975609748e-03,-1.004278562549553389e+00
1.219512195121951262e-02,-1.004607687438581420e+00
1.463414634146341375e-02,-1.004607687438581420e+00
1.707317073170731836e-02,9.994340332103470725e-01
1.951219512195121950e-02,1.000750534866450714e+00
2.195121951219512063e-02,1.000915097573802148e+00
2.439024390243902524e-02,1.000750534866450714e+00
2.682926829268292637e-02,-1.002139250773994794e+00
2.926829268292682751e-02,-1.004278562549553389e+00
3.170731707317073211e-02,-1.004443124994051306e+00
3.414634146341463672e-02,-1.004443124994051306e+00
3.658536585365853439e-02,-1.004607687438581420e+00
3.902439024390243899e-02,1.000750534866450714e+00
4.146341463414634360e-02,1.000915097573802148e+00
4.390243902439024126e-02,1.000256846744848049e+00
4.634146341463414587e-02,1.000915097573802148e+00
4.878048780487805047e-02,-1.004278562549553389e+00
5.121951219512194814e-02,-1.004607687438581420e+00
5.365853658536585274e-02,-1.004607687438581420e+00
5.609756097560975735e-02,-1.004607687438581420e+00
5.853658536585365502e-02,1.000915097573802148e+00
6.097560975609755962e-02,1.000750534866450714e+00
6.341463414634146423e-02,1.000915097573802148e+00
6.585365853658536883e-02,1.000750534866450714e+00
6.829268292682927344e-02,-1.004278562549553389e+00
7.073170731707316417e-02,-1.004607687438581420e+00
7.317073170731706877e-02,-1.004607687438581420e+00
7.560975609756097338e-02,-1.004443124994051306e+00
7.804878048780487798e-02,1.000585972159174553e+00
8.048780487804878259e-02,1.000585972159174553e+00
8.292682926829268719e-02,1.000585972159174553e+00
8.536585365853659180e-02,1.000750534866450714e+00
8.780487804878048252e-02,-1.004114000105087445e+00
9.024390243902438713e-02,-1.004607687438581420e+00
9.268292682926829174e-02,-1.004607687438581420e+00
9.512195121951219634e-02,-1.004443124994051306e+00
9.756097560975610095e-02,1.000421409451973664e+00
1.000000000000000056e-01,1.000750534866450714e+00
1.024390243902438963e-01,1.000256846744848049e+00
1.048780487804878009e-01,1.000915097573802148e+00
1.073170731707317055e-01,-1.003949437660653476e+00
1.097560975609756101e-01,-1.004278562549553389e+00
1.121951219512195147e-01,-1.004607687438581420e+00
1.146341463414634193e-01,-1.004443124994051306e+00
1.170731707317073100e-01,9.994340332103470725e-01
1.195121951219512146e-01,1.000585972159174553e+00
1.219512195121951192e-01,1.000585972159174553e+00
1.243902439024390238e-01,1.000915097573802148e+00
1.268292682926829285e-01,-1.001974688329944962e+00
1.292682926829268331e-01,-1.004443124994051306e+00
1.317073170731707377e-01,-1.004607687438581420e+00
1.341463414634146423e-01,-1.004278562549553389e+00
1.365853658536585469e-01,-1.004607687438581420e+00
1.390243902439024515e-01,1.000256846744848049e+00
1.414634146341463283e-01,1.000750534866450714e+00
1.439024390243902329e-01,1.000750534866450714e+00
1.463414634146341375e-01,1.000750534866450714e+00
1.487804878048780421e-01,-1.004607687438581420e+00
1.512195121951219468e-01,-1.004607687438581420e+00
1.536585365853658514e-01,-1.004607687438581420e+00
1.560975609756097560e-01,-1.004772249883143509e+00
1.585365853658536606e-01,1.000750534866450714e+00
1.609756097560975652e-01,1.000585972159174553e+00
1.634146341463414698e-01,1.000915097573802148e+00
1.658536585365853744e-01,1.000750534866450714e+00
1.682926829268292790e-01,-1.004278562549553389e+00
1.707317073170731836e-01,-1.004607687438581420e+00
1.731707317073170604e-01,-1.004443124994051306e+00
1.756097560975609650e-01,-1.004607687438581420e+00
1.780487804878048697e-01,1.000421409451973664e+00
1.804878048780487743e-01,1.000585972159174553e+00
1.829268292682926789e-01,1.000585972159174553e+00
1.853658536585365835e-01,1.000750534866450714e+00
1.878048780487804881e-01,-1.004278562549553389e+00
1.902439024390243927e-01,-1.004772249883143509e+00
1.926829268292682973e-01,-1.004443124994051306e+00
1.951219512195122019e-01,-1.004607687438581420e+00
1.975609756097561065e-01,1.000585972159174553e+00
2.000000000000000111e-01,1.000585972159174553e+00
2.024390243902439157e-01,1.000585972159174553e+00
2.048780487804877926e-01,1.001079660281228634e+00
2.073170731707316972e-01,-1.004278562549553389e+00
2.097560975609756018e-01,-1.004607687438581420e+00
2.121951219512195064e-01,-1.004607687438581420e+00
2.146341463414634110e-01,-1.004607687438581420e+00
2.170731707317073156e-01,9.995985959170969881e-01
2.195121951219512202e-01,1.000585972159174553e+00
2.219512195121951248e-01,1.000750534866450714e+00
2.243902439024390294e-01,1.000750534866450714e+00
2.268292682926829340e-01,-1.001974688329944962e+00
2.292682926829268386e-01,-1.004607687438581420e+00
2.317073170731707432e-01,-1.004443124994051306e+00
2.341463414634146201e-01,-1.004443124994051306e+00
2.365853658536585247e-01,-1.004772249883143509e+00
2.390243902439024293e-01,1.000585972159174553e+00
2.414634146341463339e-01,1.000750534866450714e+00
2.439024390243902385e-01,1.000750534866450714e+00
2.463414634146341431e-01,1.000750534866450714e+00
2.487804878048780477e-01,-1.004607687438581420e+00
2.512195121951219523e-01,-1.004607687438581420e+00
2.536585365853658569e-01,-1.004772249883143509e+00
2.560975609756097615e-01,-1.004607687438581420e+00
2.585365853658536661e-01,1.000750534866450714e+00
2.609756097560975707e-01,1.000585972159174553e+00
2.634146341463414753e-01,1.000750534866450714e+00
2.658536585365853799e-01,1.000750534866450714e+00
2.682926829268292845e-01,-1.004278562549553389e+00
2.707317073170731891e-01,-1.004607687438581420e+00
2.731707317073170938e-01,-1.004772249883143509e+00
2.756097560975609984e-01,-1.004772249883143509e+00
2.780487804878049030e-01,1.000585972159174553e+00
2.804878048780488076e-01,1.000750534866450714e+00
2.829268292682926567e-01,1.000256846744848049e+00
2.853658536585365613e-01,1.000750534866450714e+00
2.878048780487804659e-01,-1.004607687438581420e+00
2.902439024390243705e-01,-1.004443124994051306e+00
2.926829268292682751e-01,-1.004607687438581420e+00
2.951219512195121797e-01,-1.004772249883143509e+00
2.975609756097560843e-01,1.000256846744848049e+00
2.999999999999999889e-01,1.000750534866450714e+00
3.024390243902438935e-01,1.000421409451973664e+00
3.048780487804877981e-01,1.000750534866450714e+00
3.073170731707317027e-01,-1.003949437660653476e+00
3.097560975609756073e-01,-1.004607687438581420e+00
3.121951219512195119e-01,-1.004607687438581420e+00
3.146341463414634165e-01,-1.004607687438581420e+00
3.170731707317073211e-01,9.995985959170969881e-01
3.195121951219512257e-01,1.000585972159174553e+00
3.219512195121951303e-01,1.000915097573802148e+00
3.243902439024390350e-01,1.000915097573802148e+00
3.268292682926829396e-01,-1.002139250773994794e+00
3.292682926829268442e-01,-1.004443124994051306e+00
3.317073170731707488e-01,-1.004607687438581420e+00
3.341463414634146534e-01,-1.004607687438581420e+00
3.365853658536585580e-01,-1.004607687438581420e+00
3.390243902439024626e-01,1.000421409451973664e+00
3.414634146341463672e-01,1.000585972159174553e+00
3.439024390243902163e-01,1.000585972159174553e+00
3.463414634146341209e-01,1.000915097573802148e+00
3.487804878048780255e-01,-1.004443124994051306e+00
3.512195121951219301e-01,-1.004443124994051306e+00
3.536585365853658347e-01,-1.004443124994051306e+00
3.560975609756097393e-01,-1.004772249883143509e+00
3.585365853658536439e-01,1.000421409451973664e+00
3.609756097560975485e-01,1.000585972159174553e+00
3.634146341463414531e-01,1.000585972159174553e+00
3.658536585365853577e-01,1.000915097573802148e+00
3.682926829268292623e-01,-1.004772249883143509e+00
3.707317073170731669e-01,-1.004936812327738016e+00
3.731707317073170715e-01,-1.004443124994051306e+00
3.756097560975609762e-01,-1.004772249883143509e+00
3.780487804878048808e-01,1.000421409451973664e+00
3.804878048780487854e-01,1.000915097573802148e+00
3.829268292682926900e-01,1.000750534866450714e+00
3.853658536585365946e-01,1.000421409451973664e+00
3.878048780487804992e-01,-1.004607687438581420e+00
3.902439024390244038e-01,-1.004607687438581420e+00
3.926829268292683084e-01,-1.004607687438581420e+00
3.951219512195122130e-01,-1.004772249883143509e+00
3.975609756097561176e-01,1.000421409451973664e+00
4.000000000000000222e-01,1.000750534866450714e+00
4.024390243902439268e-01,1.000750534866450714e+00
4.048780487804878314e-01,1.000750534866450714e+00
4.073170731707316805e-01,-1.003784875216251704e+00
4.097560975609755851e-01,-1.004607687438581420e+00
4.121951219512194897e-01,-1.004772249883143509e+00
4.146341463414633943e-01,-1.004772249883143509e+00
4.170731707317072989e-01,9.992694705036723191e-01
4.195121951219512035e-01,1.000915097573802148e+00
4.219512195121951081e-01,1.000915097573802148e+00
4.243902439024390127e-01,1.000915097573802148e+00
4.268292682926829174e-01,-1.001810125885927105e+00
4.292682926829268220e-01,-1.004114000105087445e+00
4.317073170731707266e-01,-1.004607687438581420e+00
4.341463414634146312e-01,-1.004443124994051306e+00
4.365853658536585358e-01,-1.004607687438581420e+00
4.390243902439024404e-01,1.000750534866450714e+00
4.414634146341463450e-01,1.000915097573802148e+00
4.439024390243902496e-01,1.000750534866450714e+00
4.463414634146341542e-01,1.000585972159174553e+00
4.487804878048780588e-01,-1.004443124994051306e+00
4.512195121951219634e-01,-1.004114000105087445e+00
4.536585365853658680e-01,-1.004278562549553389e+00
4.560975609756097726e-01,-1.004607687438581420e+00
4.585365853658536772e-01,1.000585972159174553e+00
4.609756097560975818e-01,1.000915097573802148e+00
4.634146341463414864e-01,1.001079660281228634e+00
4.658536585365853910e-01,1.000750534866450714e+00
4.682926829268292401e-01,-1.004443124994051306e+00
4.707317073170731447e-01,-1.004607687438581420e+00
4.731707317073170493e-01,-1.004607687438581420e+00
4.756097560975609539e-01,-1.004607687438581420e+00
4.780487804878048586e-01,1.000585972159174553e+00
4.804878048780487632e-01,1.000750534866450714e+00
4.829268292682926678e-01,1.000915097573802148e+00
4.853658536585365724e-01,1.000915097573802148e+00
4.878048780487804770e-01,-1.004443124994051306e+00
4.902439024390243816e-01,-1.004278562549553389e+00
4.926829268292682862e-01,-1.004607687438581420e+00
4.951219512195121908e-01,-1.004607687438581420e+00
4.975609756097560954e-01,1.000256846744848049e+00
5.000000000000000000e-01,1.000915097573802148e+00
5.024390243902439046e-01,1.000750534866450714e+00
5.048780487804878092e-01,1.000915097573802148e+00
5.073170731707317138e-01,-1.003784875216251704e+00
5.097560975609756184e-01,-1.004607687438581420e+00
5.121951219512195230e-01,-1.004278562549553389e+00
5.146341463414634276e-01,-1.004772249883143509e+00
5.170731707317073322e-01,9.994340332103470725e-01
5.195121951219512368e-01,1.000750534866450714e+00
5.219512195121951414e-01,1.000421409451973664e+00
5.243902439024390461e-01,1.000750534866450714e+00
5.268292682926829507e-01,-1.001810125885927105e+00
