# tiempo (s), tension (V)
0.000000000000000000e+00,-1.004936812327738016e+00
2.040816326530612429e-03,9.997631586239219548e-01
4.081632653061224858e-03,1.000750534866450714e+00
6.122448979591837287e-03,1.000750534866450714e+00
8.163265306122449716e-03,1.000915097573802148e+00
1.020408163265306214e-02,1.000421409451973664e+00
1.224489795918367457e-02,-1.004278562549553389e+00
1.428571428571428700e-02,-1.004772249883143509e+00
1.632653061224489943e-02,-1.004278562549553389e+00
1.836734693877551186e-02,-1.004772249883143509e+00
2.040816326530612429e-02,-1.004607687438581420e+00
2.244897959183673672e-02,1.000585972159174553e+00
2.448979591836734915e-02,1.000750534866450714e+00
2.653061224489796158e-02,1.000750534866450714e+00
2.857142857142857401e-02,1.001079660281228634e+00
3.061224489795918643e-02,1.000750534866450714e+00
3.265306122448979886e-02,-1.004443124994051306e+00
3.469387755102040782e-02,-1.004607687438581420e+00
3.673469387755102372e-02,-1.004607687438581420e+00
3.877551020408163962e-02,-1.004772249883143509e+00
4.081632653061224858e-02,-1.004443124994051306e+00
4.285714285714285754e-02,1.000750534866450714e+00
4.489795918367347344e-02,1.000750534866450714e+00
4.693877551020408934e-02,1.000915097573802148e+00
4.897959183673469830e-02,1.000421409451973664e+00
5.102040816326530726e-02,1.000750534866450714e+00
5.306122448979592315e-02,-1.004278562549553389e+00
5.510204081632653905e-02,-1.004772249883143509e+00
5.714285714285714801e-02,-1.004278562549553389e+00
5.918367346938775697e-02,-1.004443124994051306e+00
6.122448979591837287e-02,-1.004607687438581420e+00
6.326530612244898877e-02,1.000585972159174553e+00
6.530612244897959773e-02,1.000585972159174553e+00
6.734693877551020669e-02,1.000750534866450714e+00
6.938775510204081565e-02,1.000585972159174553e+00
7.142857142857143848e-02,1.000421409451973664e+00
7.346938775510204744e-02,-1.004607687438581420e+00
7.551020408163265640e-02,-1.004607687438581420e+00
7.755102040816327924e-02,-1.004936812327738016e+00
7.959183673469388820e-02,-1.004607687438581420e+00
8.163265306122449716e-02,9.981175315590530284e-01
8.367346938775510612e-02,1.000750534866450714e+00
8.571428571428571508e-02,1.000421409451973664e+00
8.775510204081633792e-02,1.000915097573802148e+00
8.979591836734694688e-02,1.000421409451973664e+00
9.183673469387755584e-02,-1.003126625438964803e+00
9.387755102040817867e-02,-1.004443124994051306e+00
9.591836734693878763e-02,-1.004114000105087445e+00
9.795918367346939659e-02,-1.004772249883143509e+00
1.000000000000000056e-01,-1.004607687438581420e+00
1.020408163265306145e-01,9.999277213308220835e-01
1.040816326530612373e-01,1.000915097573802148e+00
1.061224489795918463e-01,1.000915097573802148e+00
1.081632653061224553e-01,1.000750534866450714e+00
1.102040816326530781e-01,1.000750534866450714e+00
1.122448979591836871e-01,-1.004114000105087445e+00
1.142857142857142960e-01,-1.004443124994051306e+00
1.163265306122449050e-01,-1.004278562549553389e+00
1.183673469387755139e-01,-1.004607687438581420e+00
1.204081632653061368e-01,-1.004607687438581420e+00
1.224489795918367457e-01,1.000421409451973664e+00
1.244897959183673547e-01,1.000750534866450714e+00
1.265306122448979775e-01,1.000750534866450714e+00
1.285714285714285865e-01,1.000585972159174553e+00
1.306122448979591955e-01,1.000421409451973664e+00
1.326530612244898044e-01,-1.004278562549553389e+00
1.346938775510204134e-01,-1.004607687438581420e+00
1.367346938775510223e-01,-1.004607687438581420e+00
1.387755102040816313e-01,-1.004443124994051306e+00
1.408163265306122680e-01,-1.004772249883143509e+00
1.428571428571428770e-01,1.000256846744848049e+00
1.448979591836734859e-01,1.000915097573802148e+00
1.469387755102040949e-01,1.000750534866450714e+00
1.489795918367347038e-01,1.000915097573802148e+00
1.510204081632653128e-01,1.000750534866450714e+00
1.530612244897959218e-01,-1.004607687438581420e+00
1.551020408163265585e-01,-1.004278562549553389e+00
1.571428571428571674e-01,-1.004607687438581420e+00
1.591836734693877764e-01,-1.004772249883143509e+00
1.612244897959183854e-01,-1.005101374772364276e+00
