# tiempo (s), tension (V)
0.000000000000000000e+00,1.000750534866450714e+00
2.857142857142857140e-03,1.000915097573802148e+00
5.714285714285714281e-03,1.000585972159174553e+00
8.571428571428571855e-03,-1.002139250773994794e+00
1.142857142857142856e-02,-1.004443124994051306e+00
1.428571428571428527e-02,-1.004607687438581420e+00
1.714285714285714371e-02,-1.004607687438581420e+00
2.000000000000000042e-02,1.000750534866450714e+00
2.285714285714285712e-02,1.000585972159174553e+00
2.571428571428571383e-02,1.000915097573802148e+00
2.857142857142857054e-02,-1.001974688329944962e+00
3.142857142857143071e-02,-1.004443124994051306e+00
3.428571428571428742e-02,-1.004443124994051306e+00
3.714285714285714413e-02,-1.004772249883143509e+00
4.000000000000000083e-02,1.000585972159174553e+00
4.285714285714285754e-02,1.000585972159174553e+00
4.571428571428571425e-02,1.000421409451973664e+00
4.857142857142857095e-02,-1.002139250773994794e+00
5.142857142857142766e-02,-1.004936812327738016e+00
5.428571428571428437e-02,-1.004443124994051306e+00
5.714285714285714107e-02,-1.004443124994051306e+00
5.999999999999999778e-02,1.000092284037797485e+00
6.285714285714286143e-02,1.000915097573802148e+00
6.571428571428571119e-02,1.001079660281228634e+00
6.857142857142857484e-02,-1.001974688329944962e+00
7.142857142857142461e-02,-1.004443124994051306e+00
7.428571428571428825e-02,-1.004443124994051306e+00
7.714285714285713802e-02,-1.004443124994051306e+00
8.000000000000000167e-02,1.000585972159174553e+00
8.285714285714285143e-02,1.000915097573802148e+00
8.571428571428571508e-02,1.000915097573802148e+00
8.857142857142856485e-02,-1.002632938106335914e+00
9.142857142857142849e-02,-1.004278562549553389e+00
9.428571428571429214e-02,-1.004443124994051306e+00
9.714285714285714191e-02,-1.004443124994051306e+00
1.000000000000000056e-01,1.000585972159174553e+00
1.028571428571428553e-01,1.000915097573802148e+00
1.057142857142857190e-01,1.000915097573802148e+00
1.085714285714285687e-01,-1.001810125885927105e+00
1.114285714285714324e-01,-1.004443124994051306e+00
1.142857142857142821e-01,-1.004772249883143509e+00
1.171428571428571458e-01,-1.004278562549553389e+00
1.199999999999999956e-01,1.000585972159174553e+00
1.228571428571428592e-01,1.000421409451973664e+00
1.257142857142857229e-01,1.000585972159174553e+00
1.285714285714285587e-01,-1.002303813218076378e+00
1.314285714285714224e-01,-1.004443124994051306e+00
1.342857142857142860e-01,-1.004772249883143509e+00
1.371428571428571497e-01,-1.004443124994051306e+00
1.400000000000000133e-01,1.000750534866450714e+00
1.428571428571428492e-01,1.000750534866450714e+00
1.457142857142857129e-01,1.000915097573802148e+00
1.485714285714285765e-01,-1.002139250773994794e+00
1.514285714285714401e-01,-1.004278562549553389e+00
1.542857142857142760e-01,-1.004443124994051306e+00
1.571428571428571397e-01,-1.004443124994051306e+00
1.600000000000000033e-01,1.000585972159174553e+00
1.628571428571428670e-01,1.000585972159174553e+00
1.657142857142857029e-01,1.000915097573802148e+00
1.685714285714285665e-01,-1.001974688329944962e+00
1.714285714285714302e-01,-1.004443124994051306e+00
1.742857142857142938e-01,-1.004443124994051306e+00
1.771428571428571297e-01,-1.004772249883143509e+00
1.799999999999999933e-01,1.000585972159174553e+00
1.828571428571428570e-01,1.000585972159174553e+00
1.857142857142857206e-01,1.000256846744848049e+00
1.885714285714285843e-01,-1.002139250773994794e+00
1.914285714285714202e-01,-1.004443124994051306e+00
1.942857142857142838e-01,-1.004772249883143509e+00
1.971428571428571475e-01,-1.004607687438581420e+00
2.000000000000000111e-01,1.000421409451973664e+00
2.028571428571428470e-01,1.000750534866450714e+00
2.057142857142857106e-01,1.000750534866450714e+00
2.085714285714285743e-01,-1.002303813218076378e+00
2.114285714285714379e-01,-1.004607687438581420e+00
2.142857142857142738e-01,-1.004772249883143509e+00
2.171428571428571375e-01,-1.004607687438581420e+00
2.200000000000000011e-01,1.000750534866450714e+00
2.228571428571428648e-01,1.000585972159174553e+00
2.257142857142857006e-01,1.000915097573802148e+00
2.285714285714285643e-01,-1.002139250773994794e+00
2.314285714285714279e-01,-1.004607687438581420e+00
2.342857142857142916e-01,-1.004443124994051306e+00
2.371428571428571552e-01,-1.004607687438581420e+00
2.399999999999999911e-01,1.000421409451973664e+00
2.428571428571428548e-01,1.000750534866450714e+00
2.457142857142857184e-01,1.000585972159174553e+00
2.485714285714285821e-01,-1.002468375662190159e+00
2.514285714285714457e-01,-1.004443124994051306e+00
2.542857142857142816e-01,-1.004607687438581420e+00
2.571428571428571175e-01,-1.004772249883143509e+00
2.600000000000000089e-01,1.000585972159174553e+00
2.628571428571428448e-01,1.000915097573802148e+00
2.657142857142857362e-01,1.000750534866450714e+00
2.685714285714285721e-01,-1.002468375662190159e+00
2.714285714285714080e-01,-1.004607687438581420e+00
2.742857142857142994e-01,-1.004936812327738016e+00
2.771428571428571352e-01,-1.004443124994051306e+00
2.800000000000000266e-01,1.000750534866450714e+00
2.828571428571428625e-01,1.000915097573802148e+00
2.857142857142856984e-01,1.000750534866450714e+00
2.885714285714285898e-01,-1.002303813218076378e+00
2.914285714285714257e-01,-1.004443124994051306e+00
2.942857142857142616e-01,-1.004607687438581420e+00
2.971428571428571530e-01,-1.004443124994051306e+00
2.999999999999999889e-01,1.000421409451973664e+00
3.028571428571428803e-01,1.000585972159174553e+00
3.057142857142857162e-01,1.000750534866450714e+00
3.085714285714285521e-01,-1.002139250773994794e+00
3.114285714285714435e-01,-1.004772249883143509e+00
3.142857142857142794e-01,-1.004607687438581420e+00
3.171428571428571153e-01,-1.004278562549553389e+00
3.200000000000000067e-01,1.000421409451973664e+00
3.228571428571428426e-01,1.000585972159174553e+00
3.257142857142857340e-01,1.000750534866450714e+00
3.285714285714285698e-01,-1.002468375662190159e+00
3.314285714285714057e-01,-1.004607687438581420e+00
3.342857142857142971e-01,-1.004607687438581420e+00
3.371428571428571330e-01,-1.004278562549553389e+00
3.400000000000000244e-01,1.000750534866450714e+00
3.428571428571428603e-01,1.000915097573802148e+00
3.457142857142856962e-01,1.000585972159174553e+00
3.485714285714285876e-01,-1.002303813218076378e+00
3.514285714285714235e-01,-1.004443124994051306e+00
3.542857142857142594e-01,-1.004607687438581420e+00
3.571428571428571508e-01,-1.004443124994051306e+00
3.599999999999999867e-01,1.000585972159174553e+00
3.628571428571428781e-01,1.000585972159174553e+00
3.657142857142857140e-01,1.000585972159174553e+00
3.685714285714285499e-01,-1.002468375662190159e+00
3.714285714285714413e-01,-1.004607687438581420e+00
