# tiempo (s), tension (V)
0.000000000000000000e+00,-1.004443124994051306e+00
5.555555555555555768e-03,-1.004607687438581420e+00
1.111111111111111154e-02,1.000421409451973664e+00
1.666666666666666644e-02,1.000421409451973664e+00
2.222222222222222307e-02,-1.004607687438581420e+00
2.777777777777777971e-02,9.974592807352081758e-01
3.333333333333333287e-02,1.001079660281228634e+00
3.888888888888888951e-02,-1.004114000105087445e+00
4.444444444444444614e-02,-1.004772249883143509e+00
5.000000000000000278e-02,1.000585972159174553e+00
5.555555555555555941e-02,1.000585972159174553e+00
6.111111111111111605e-02,-1.004772249883143509e+00
6.666666666666666574e-02,-1.004443124994051306e+00
7.222222222222222932e-02,1.000585972159174553e+00
7.777777777777777901e-02,-1.001810125885927105e+00
8.333333333333334259e-02,-1.004443124994051306e+00
8.888888888888889228e-02,1.000585972159174553e+00
9.444444444444444198e-02,1.000421409451973664e+00
1.000000000000000056e-01,-1.004772249883143509e+00
1.055555555555555552e-01,-1.004607687438581420e+00
1.111111111111111188e-01,1.000585972159174553e+00
1.166666666666666685e-01,1.000750534866450714e+00
1.222222222222222321e-01,-1.004443124994051306e+00
1.277777777777777957e-01,9.981175315590530284e-01
1.333333333333333315e-01,1.000750534866450714e+00
1.388888888888888951e-01,-1.004114000105087445e+00
1.444444444444444586e-01,-1.004607687438581420e+00
1.499999999999999944e-01,1.000585972159174553e+00
1.555555555555555580e-01,1.000750534866450714e+00
1.611111111111111216e-01,-1.004443124994051306e+00
1.666666666666666852e-01,-1.004607687438581420e+00
1.722222222222222210e-01,1.000750534866450714e+00
1.777777777777777846e-01,-1.001974688329944962e+00
1.833333333333333481e-01,-1.004443124994051306e+00
1.888888888888888840e-01,1.000750534866450714e+00
1.944444444444444475e-01,1.000915097573802148e+00
2.000000000000000111e-01,-1.004443124994051306e+00
2.055555555555555747e-01,-1.004443124994051306e+00
2.111111111111111105e-01,1.000421409451973664e+00
2.166666666666666741e-01,1.000750534866450714e+00
2.222222222222222376e-01,-1.004443124994051306e+00
2.277777777777777735e-01,9.977884061469804999e-01
2.333333333333333370e-01,1.000750534866450714e+00
2.388888888888889006e-01,-1.004443124994051306e+00
2.444444444444444642e-01,-1.004443124994051306e+00
2.500000000000000000e-01,1.000421409451973664e+00
2.555555555555555913e-01,1.000915097573802148e+00
2.611111111111111271e-01,-1.004607687438581420e+00
2.666666666666666630e-01,-1.004936812327738016e+00
2.722222222222222543e-01,1.000585972159174553e+00
2.777777777777777901e-01,-1.001810125885927105e+00
2.833333333333333259e-01,-1.004772249883143509e+00
2.888888888888889173e-01,1.000585972159174553e+00
2.944444444444444531e-01,1.000915097573802148e+00
2.999999999999999889e-01,-1.004443124994051306e+00
3.055555555555555802e-01,-1.004443124994051306e+00
3.111111111111111160e-01,1.000585972159174553e+00
3.166666666666666519e-01,1.000585972159174553e+00
3.222222222222222432e-01,-1.004443124994051306e+00
3.277777777777777790e-01,9.979529688529791276e-01
3.333333333333333703e-01,1.000750534866450714e+00
3.388888888888889062e-01,-1.004443124994051306e+00
3.444444444444444420e-01,-1.004607687438581420e+00
3.500000000000000333e-01,1.000585972159174553e+00
3.555555555555555691e-01,1.000585972159174553e+00
3.611111111111111049e-01,-1.004443124994051306e+00
3.666666666666666963e-01,-1.004443124994051306e+00
3.722222222222222321e-01,1.000750534866450714e+00
3.777777777777777679e-01,-1.001810125885927105e+00
3.833333333333333592e-01,-1.004443124994051306e+00
3.888888888888888951e-01,1.000585972159174553e+00
3.944444444444444864e-01,1.000915097573802148e+00
4.000000000000000222e-01,-1.004278562549553389e+00
4.055555555555555580e-01,-1.004607687438581420e+00
4.111111111111111494e-01,1.000750534866450714e+00
4.166666666666666852e-01,1.000750534866450714e+00
4.222222222222222210e-01,-1.004607687438581420e+00
4.277777777777778123e-01,9.981175315590530284e-01
4.333333333333333481e-01,1.000750534866450714e+00
4.388888888888888840e-01,-1.004772249883143509e+00
4.444444444444444753e-01,-1.004607687438581420e+00
4.500000000000000111e-01,1.000750534866450714e+00
4.555555555555555469e-01,1.000421409451973664e+00
4.611111111111111382e-01,-1.004443124994051306e+00
4.666666666666666741e-01,-1.004443124994051306e+00
4.722222222222222654e-01,1.000256846744848049e+00
4.777777777777778012e-01,-1.001645563441941222e+00
4.833333333333333370e-01,-1.004607687438581420e+00
4.888888888888889284e-01,1.000585972159174553e+00
4.944444444444444642e-01,1.000750534866450714e+00
5.000000000000000000e-01,-1.004443124994051306e+00
5.055555555555555358e-01,-1.004278562549553389e+00
5.111111111111111827e-01,1.000750534866450714e+00
5.166666666666667185e-01,1.000750534866450714e+00
5.222222222222222543e-01,-1.004443124994051306e+00
5.277777777777777901e-01,9.981175315590530284e-01
