# tiempo (s), tension (V)
7.700000000000000247e-03,1.474868704572913081e-01,1.469934413796001038e-01
7.800000000000000509e-03,1.404143870146395412e-01,1.407433397327031432e-01
7.900000000000000772e-03,1.376182889118612862e-01,1.361380016815234573e-01
8.000000000000000167e-03,1.298879000463444566e-01,1.303813291225746629e-01
8.099999999999999561e-03,1.272562783071005954e-01,1.261049437965210962e-01
8.200000000000000691e-03,1.190324603787617230e-01,1.200193185296369036e-01
8.300000000000000086e-03,1.167297913605895299e-01,1.155784568517805311e-01
8.400000000000001216e-03,1.094928315938920316e-01,1.089994025191396848e-01
8.500000000000000611e-03,1.048874935640514983e-01,1.045585408477337080e-01
8.600000000000000006e-03,9.896634467226780862e-02,9.847291559813260708e-02
8.700000000000001135e-03,9.370310121618083410e-02,9.304519578437475680e-02
8.800000000000000530e-03,8.745299961575556114e-02,8.761747597361328743e-02
8.899999999999999925e-03,8.284766159673474795e-02,8.153185073449814579e-02
9.000000000000001055e-03,7.643308364466783189e-02,7.610413092926472667e-02
9.100000000000000450e-03,7.100536384152301983e-02,7.100536384152301983e-02
9.199999999999999845e-03,6.672897854348321112e-02,6.409735682217071462e-02
9.300000000000000974e-03,6.064335331353667979e-02,6.014992424092587692e-02
9.400000000000000369e-03,5.554458623045663984e-02,5.439325172798797903e-02
9.499999999999999764e-03,5.044581914849596838e-02,4.896553193133255932e-02
9.600000000000000894e-03,4.551152842488839778e-02,4.370228849307582902e-02
9.700000000000000289e-03,4.090619041679287998e-02,3.794561598325259938e-02
9.799999999999999684e-03,3.498504154984844600e-02,3.268237254615779380e-02
9.900000000000000813e-03,3.103760897211785275e-02,2.791255818147143908e-02
1.000000000000000021e-02,2.495198374822679005e-02,2.264931474456510080e-02
1.010000000000000134e-02,2.067559845567753379e-02,1.787950037967406258e-02
1.020000000000000073e-02,1.508340230354664885e-02,1.195835151239199590e-02
1.030000000000000013e-02,8.504348006091663748e-03,6.201679001693147231e-03
1.040000000000000126e-02,3.570057282157951262e-03,1.102911919853760692e-03
1.050000000000000065e-02,-1.199757085194180783e-03,-3.995855163079944927e-03
1.060000000000000005e-02,-6.463000526244280786e-03,-9.259098604895266149e-03
1.070000000000000118e-02,-1.106833853838073978e-02,-1.452234204832557329e-02
1.080000000000000057e-02,-1.633158198241888015e-02,-1.929215642052008184e-02
1.089999999999999997e-02,-2.143034907066083961e-02,-2.471987622541930996e-02
1.100000000000000110e-02,-2.636463980312976629e-02,-2.899626152794795853e-02
1.110000000000000049e-02,-3.129893053766949484e-02,-3.425950497946549100e-02
1.119999999999999989e-02,-3.738455578006603941e-02,-3.935827207569385366e-02
1.130000000000000102e-02,-4.231884651990901192e-02,-4.527942096508837111e-02
1.140000000000000041e-02,-4.791104269497897805e-02,-5.004923535111932553e-02
1.149999999999999981e-02,-5.399666794854864060e-02,-5.547695517309478297e-02
1.160000000000000094e-02,-5.860200598141579453e-02,-6.156258043262377577e-02
1.170000000000000033e-02,-6.452315488505980245e-02,-6.649687118738606406e-02
1.179999999999999973e-02,-6.978639835921546242e-02,-7.143116194574741784e-02
1.190000000000000085e-02,-7.472068912008056341e-02,-7.702335814314503759e-02
1.200000000000000025e-02,-8.014840896155803196e-02,-8.212212526877235574e-02
1.210000000000000138e-02,-8.590508152615242143e-02,-8.705641603977035126e-02
1.220000000000000077e-02,-9.116832501894134300e-02,-9.215518317440726803e-02
1.230000000000000017e-02,-9.659604487629083747e-02,-9.774737939221589400e-02
1.240000000000000130e-02,-1.028461465373367023e-01,-1.030106228969441817e-01
1.250000000000000069e-02,-1.079449136877784765e-01,-1.084383427671435640e-01
1.260000000000000009e-02,-1.140305390036246702e-01,-1.138660626436303336e-01
1.270000000000000122e-02,-1.184714007257662849e-01,-1.199516879674774605e-01
1.280000000000000061e-02,-1.248859787768724361e-01,-1.257083605789992842e-01
1.290000000000000001e-02,-1.303136986739391601e-01,-1.313005568378186882e-01
1.300000000000000114e-02,-1.368927531044305812e-01,-1.365638003826445679e-01
1.310000000000000053e-02,-1.413336148512961410e-01,-1.419915202957171552e-01
1.319999999999999993e-02,-1.456100002421020501e-01,-1.464323820485918526e-01
1.330000000000000106e-02,-1.516956256145331194e-01,-1.516956256145331194e-01
1.340000000000000045e-02,-1.566299164646703657e-01,-1.579457273592200783e-01
1.349999999999999985e-02,-1.623865891320638299e-01,-1.632089709424901502e-01
1.360000000000000098e-02,-1.681432618093261500e-01,-1.689656436211866286e-01
1.370000000000000037e-02,-1.732420290462396706e-01,-1.743933635847323971e-01
1.380000000000000150e-02,-1.781763199284616406e-01,-1.796566071946507637e-01
1.390000000000000090e-02,-1.839329926343243049e-01,-1.855777562665754943e-01
1.400000000000000029e-02,-1.883738544434803430e-01,-1.903475708052395909e-01
1.410000000000000142e-02,-1.954463380793048655e-01,-1.956108144431345786e-01
1.420000000000000082e-02,-1.993937708138431020e-01,-2.012030108190195621e-01
1.430000000000000021e-02,-2.038346326468280789e-01,-2.067952072061160218e-01
1.440000000000000134e-02,-2.105781635921183115e-01,-2.115650217806458733e-01
1.450000000000000074e-02,-2.141966436185077372e-01,-2.166637890938853672e-01
1.460000000000000013e-02,-2.204467454939967042e-01,-2.222559855134019491e-01
1.470000000000000126e-02,-2.237362728029588521e-01,-2.268613237504186475e-01
1.480000000000000066e-02,-2.288350401402907963e-01,-2.317956147280370305e-01
1.490000000000000005e-02,-2.344272365868003416e-01,-2.375522875477762141e-01
1.500000000000000118e-02,-2.383746693802842598e-01,-2.413352439796525306e-01
1.510000000000000057e-02,-2.434734367481569961e-01,-2.465984877210060378e-01
1.519999999999999997e-02,-2.484077277598327471e-01,-2.516972551067861996e-01
1.530000000000000110e-02,-2.539999242524670908e-01,-2.567960225039398470e-01
1.540000000000000049e-02,-2.594276443908598573e-01,-2.623882190173677520e-01
1.549999999999999989e-02,-2.651843172793911796e-01,-2.673225100704146318e-01
1.560000000000000102e-02,-2.679804155449998504e-01,-2.724212775037136991e-01
1.570000000000000215e-02,-2.745594703019466065e-01,-2.775200449492289945e-01
1.580000000000000154e-02,-2.770266158410586987e-01,-2.814674778187945536e-01
1.590000000000000094e-02,-2.849214815858482908e-01,-2.873886271373151668e-01
1.600000000000000033e-02,-2.870596743969466846e-01,-2.908426309144185318e-01
1.609999999999999973e-02,-2.952834929223028260e-01,-2.965993038895107237e-01
1.619999999999999912e-02,-2.970927330024402124e-01,-3.002177840538758913e-01
1.630000000000000199e-02,-3.054810279413354701e-01,-3.059744570565220423e-01
1.640000000000000138e-02,-3.072902680309752554e-01,-3.102508427268203528e-01
1.650000000000000078e-02,-3.156785630146096144e-01,-3.156785630146096144e-01
1.660000000000000017e-02,-3.181457086051885375e-01,-3.202839014530217687e-01
1.669999999999999957e-02,-3.248892399029877920e-01,-3.252181926498600717e-01
1.680000000000000243e-02,-3.288366728694132046e-01,-3.308103893558812514e-01
1.690000000000000183e-02,-3.344288695867596584e-01,-3.349222987097255633e-01
1.700000000000000122e-02,-3.388697316984443653e-01,-3.406789718212561713e-01
1.710000000000000062e-02,-3.424882119459556895e-01,-3.444619284477914434e-01
1.720000000000000001e-02,-3.505475543427910567e-01,-3.497251724638148485e-01
1.729999999999999941e-02,-3.531791763582103894e-01,-3.540015582388743587e-01
1.740000000000000227e-02,-3.609095660524896942e-01,-3.595937550381501646e-01
1.750000000000000167e-02,-3.632122353301200368e-01,-3.651859518563849161e-01
1.760000000000000106e-02,-3.712715778275019751e-01,-3.701202431825545425e-01
1.770000000000000046e-02,-3.737387234980372730e-01,-3.745611053890646192e-01
1.779999999999999985e-02,-3.801533022593874822e-01,-3.801533022593874822e-01
1.789999999999999925e-02,-3.837717825978649300e-01,-3.847586408734554597e-01
1.800000000000000211e-02,-3.887060739821204258e-01,-3.900218850205942056e-01
1.810000000000000150e-02,-3.938048417625245046e-01,-3.951206528054047595e-01
1.820000000000000090e-02,-4.000549442264396127e-01,-3.995615150836057117e-01
1.830000000000000029e-02,-4.023576135618230909e-01,-4.048247592822664664e-01
1.839999999999999969e-02,-4.091011452074766463e-01,-4.089366688255073878e-01
1.850000000000000255e-02,-4.120617200860926532e-01,-4.135420075276604601e-01
1.860000000000000195e-02,-4.179828698614642679e-01,-4.189697281597285494e-01
1.870000000000000134e-02,-4.224237322090248492e-01,-4.235750668939881614e-01
1.880000000000000074e-02,-4.270290709545054852e-01,-4.285093584116083099e-01
1.890000000000000013e-02,-4.299896458702757718e-01,-4.331146971770679643e-01
1.899999999999999953e-02,-4.355818429505612377e-01,-4.375555595725322267e-01
1.910000000000000239e-02,-4.393647998118308529e-01,-4.423253747540303316e-01
1.920000000000000179e-02,-4.457793788614152763e-01,-4.470951899522649375e-01
1.930000000000000118e-02,-4.489044302042844992e-01,-4.513715760064298532e-01
1.940000000000000058e-02,-4.543321509750305465e-01,-4.567992967872470667e-01
1.949999999999999997e-02,-4.582795842767910521e-01,-4.609112064845430901e-01
1.959999999999999937e-02,-4.622270175904032996e-01,-4.655165453608697268e-01
1.970000000000000223e-02,-4.669968328603013585e-01,-4.699574078642592134e-01
1.980000000000000163e-02,-4.707797898110128720e-01,-4.737403648237009657e-01
1.990000000000000102e-02,-4.748916995527128204e-01,-4.780167509652935021e-01
2.000000000000000042e-02,-4.786746565268200637e-01,-4.821286607304726690e-01
2.009999999999999981e-02,-4.826220899031986589e-01,-4.867339996834945115e-01
2.020000000000000268e-02,-4.877208580327870857e-01,-4.903524803014116529e-01
2.030000000000000207e-02,-4.911748622615069726e-01,-4.944643901073888514e-01
2.040000000000000147e-02,-4.956157248555337347e-01,-4.985762999271827756e-01
2.050000000000000086e-02,-5.007144930389721971e-01,-5.026882097609023381e-01
2.060000000000000026e-02,-5.043329736983136469e-01,-5.068001196086561189e-01
2.069999999999999965e-02,-5.091027891295689667e-01,-5.120633642344333269e-01
2.080000000000000251e-02,-5.135436517896393438e-01,-5.155173685328021671e-01
2.090000000000000191e-02,-5.181489908621728091e-01,-5.197937548210319614e-01
2.100000000000000130e-02,-5.212740423859865135e-01,-5.234122355386903180e-01
2.110000000000000070e-02,-5.253859522985317998e-01,-5.275241454588319723e-01
2.120000000000000009e-02,-5.296623386231046338e-01,-5.319650081890890947e-01
2.129999999999999949e-02,-5.347611069540297857e-01,-5.364058709366189559e-01
2.140000000000000235e-02,-5.387085405162574947e-01,-5.400243517067313537e-01
2.150000000000000175e-02,-5.431494032902779434e-01,-5.441362616868924418e-01
2.160000000000000114e-02,-5.477547424819465549e-01,-5.479192188820013465e-01
2.170000000000000054e-02,-5.523600816927146662e-01,-5.521956052919994029e-01
2.179999999999999993e-02,-5.561430389159554011e-01,-5.566364681199489350e-01
2.189999999999999933e-02,-5.604194253579765084e-01,-5.609128545639058272e-01
2.200000000000000219e-02,-5.646958118168283747e-01,-5.650247646220560860e-01
2.210000000000000159e-02,-5.683142926798626648e-01,-5.691366746958891332e-01
2.220000000000000098e-02,-5.722617263625576767e-01,-5.720972499588206084e-01
2.230000000000000038e-02,-5.768670656775319872e-01,-5.765381128686559720e-01
2.239999999999999977e-02,-5.806500229869790974e-01,-5.806500229869790974e-01
2.250000000000000264e-02,-5.854198387444061735e-01,-5.847619331213982363e-01
2.260000000000000203e-02,-5.880514612405955965e-01,-5.888738432720219684e-01
2.270000000000000143e-02,-5.931502298459774281e-01,-5.938081354743137696e-01
2.280000000000000082e-02,-5.967687108070427460e-01,-5.972621400299958916e-01
2.290000000000000022e-02,-6.005516681891107655e-01,-6.015385266389172703e-01
2.299999999999999961e-02,-6.038411963588640186e-01,-6.054859604477472734e-01
2.310000000000000248e-02,-6.089399650431354116e-01,-6.094333942720165931e-01
2.320000000000000187e-02,-6.130518752912420544e-01,-6.132163517015183363e-01
2.330000000000000127e-02,-6.165058799127484113e-01,-6.171637855563015806e-01
2.340000000000000066e-02,-6.199598845462810370e-01,-6.220980778969039671e-01
2.350000000000000006e-02,-6.232494127799330652e-01,-6.239073184279844142e-01
2.359999999999999945e-02,-6.268678938496832220e-01,-6.278547523255758600e-01
2.370000000000000231e-02,-6.299929456934392213e-01,-6.316377098257658362e-01
2.380000000000000171e-02,-6.342693324432967517e-01,-6.355851437547503924e-01
2.390000000000000110e-02,-6.364075258253214518e-01,-6.390391484558756163e-01
2.400000000000000050e-02,-6.400260069441946476e-01,-6.424931531694475506e-01
2.409999999999999989e-02,-6.423286767542323306e-01,-6.454537286481789593e-01
2.420000000000000276e-02,-6.475919220552244226e-01,-6.497301154671010215e-01
2.430000000000000215e-02,-6.498945918835997704e-01,-6.526906909684725422e-01
2.440000000000000155e-02,-6.533485966367098552e-01,-6.556512664791757095e-01
2.450000000000000094e-02,-6.577894599093989658e-01,-6.600921297628163931e-01
2.460000000000000034e-02,-6.602566061811356857e-01,-6.637106109725805503e-01
2.469999999999999973e-02,-6.638750873915422179e-01,-6.670001393573840032e-01
2.480000000000000260e-02,-6.665067100989150450e-01,-6.694672856537029482e-01
2.490000000000000199e-02,-6.707830970144532667e-01,-6.732502433209631709e-01
2.500000000000000139e-02,-6.720989083770958494e-01,-6.748950075290106598e-01
2.510000000000000078e-02,-6.765397717400322142e-01,-6.786779652188180689e-01
2.520000000000000018e-02,-6.783490123755995249e-01,-6.806516822806436551e-01
2.529999999999999957e-02,-6.813095879688778611e-01,-6.837767343040361823e-01
2.540000000000000244e-02,-6.857504513770407151e-01,-6.875596920311148885e-01
2.550000000000000183e-02,-6.870662627614591011e-01,-6.896978855361083349e-01
2.560000000000000123e-02,-6.923295083185316834e-01,-6.931518904396377634e-01
2.570000000000000062e-02,-6.944677018349947328e-01,-6.961124660819424381e-01
2.580000000000000002e-02,-6.970993246315813074e-01,-6.995664710105139461e-01
2.590000000000000288e-02,-7.026915231004416951e-01,-7.030204759526615943e-01
2.600000000000000228e-02,-7.023625702483455857e-01,-7.049941930685804659e-01
2.610000000000000167e-02,-7.081192451779240171e-01,-7.087771508865854386e-01
2.620000000000000107e-02,-7.087771508865854386e-01,-7.105863915879774284e-01
2.630000000000000046e-02,-7.135469672893252069e-01,-7.135469672893252069e-01
2.639999999999999986e-02,-7.165075430008390756e-01,-7.165075430008390756e-01
2.650000000000000272e-02,-7.178233544314523984e-01,-7.189746894348956197e-01
2.660000000000000211e-02,-7.232510766041198025e-01,-7.227576473142689473e-01
2.670000000000000151e-02,-7.235800294641795416e-01,-7.247313644753901052e-01
2.680000000000000090e-02,-7.291722281047000598e-01,-7.276919402256750713e-01
2.690000000000000030e-02,-7.309814688492553003e-01,-7.316393745755108702e-01
2.699999999999999969e-02,-7.344354739178404756e-01,-7.337775681893961011e-01
2.710000000000000256e-02,-7.383829082993622617e-01,-7.375605261350082209e-01
2.720000000000000195e-02,-7.395342433308201846e-01,-7.395342433308201846e-01
2.730000000000000135e-02,-7.431527248686304876e-01,-7.426592955670917595e-01
2.740000000000000074e-02,-7.431527248686304876e-01,-7.449619656434531834e-01
2.750000000000000014e-02,-7.482514943350943026e-01,-7.480870179002008236e-01
2.760000000000000300e-02,-7.487449236399723596e-01,-7.497317822506157636e-01
2.770000000000000240e-02,-7.535147402690702823e-01,-7.531857873972070960e-01
2.780000000000000179e-02,-7.540081695771131409e-01,-7.553239810666834142e-01
2.790000000000000119e-02,-7.582845569259782925e-01,-7.587779862369075090e-01
2.800000000000000058e-02,-7.586135097998977228e-01,-7.600937977341843954e-01
2.809999999999999998e-02,-7.637122793627105777e-01,-7.638767558007555358e-01
2.820000000000000284e-02,-7.640412322388341337e-01,-7.653570437446688413e-01
2.830000000000000224e-02,-7.686465725186629738e-01,-7.689755253968030280e-01
2.840000000000000163e-02,-7.697979075927435799e-01,-7.704558133501033801e-01
2.850000000000000103e-02,-7.725940070652584923e-01,-7.740742950252572641e-01
2.860000000000000042e-02,-7.739098185851217560e-01,-7.752256301071562827e-01
2.869999999999999982e-02,-7.763769651907207470e-01,-7.776927767168367867e-01
2.880000000000000268e-02,-7.778572531577545579e-01,-7.796664940101026842e-01
2.890000000000000208e-02,-7.791730646863253007e-01,-7.821336406336066860e-01
2.900000000000000147e-02,-7.816402113082896452e-01,-7.837784050535594460e-01
2.910000000000000087e-02,-7.826270699592322577e-01,-7.854231694769469030e-01
2.920000000000000026e-02,-7.852586930344533922e-01,-7.873968867895557722e-01
2.930000000000000313e-02,-7.864100281326310560e-01,-7.887126983340544406e-01
2.940000000000000252e-02,-7.883837454477224949e-01,-7.903574627677880660e-01
2.950000000000000192e-02,-7.898640334373048244e-01,-7.921667036488948543e-01
2.960000000000000131e-02,-7.928246094248834197e-01,-7.944693738672867767e-01
2.970000000000000070e-02,-7.944693738672867767e-01,-7.971009969823737995e-01
2.980000000000000010e-02,-7.959496618684251956e-01,-7.985812849885358666e-01
2.990000000000000296e-02,-7.979233792076698695e-01,-8.002260494431499005e-01
3.000000000000000236e-02,-7.994036672154053447e-01,-8.015418610093639762e-01
3.010000000000000175e-02,-8.008839552259764405e-01,-8.031866254702909602e-01
3.020000000000000115e-02,-8.026931961316439157e-01,-8.045024370415644333e-01
3.030000000000000054e-02,-8.041734841485348451e-01,-8.058182486150923252e-01
3.039999999999999994e-02,-8.059827250619420180e-01,-8.074630130851777610e-01
3.050000000000000280e-02,-8.079564424268924627e-01,-8.089433011112771021e-01
3.060000000000000220e-02,-8.094367304539472618e-01,-8.105880655880850494e-01
3.070000000000000159e-02,-8.119038771720857861e-01,-8.115749242758726334e-01
3.080000000000000099e-02,-8.138775945523527566e-01,-8.137131181038014249e-01
3.090000000000000038e-02,-8.153578825909186811e-01,-8.150289296932098360e-01
3.099999999999999978e-02,-8.170026470816040831e-01,-8.166736941831811425e-01
3.110000000000000264e-02,-8.174960764295067239e-01,-8.184829351262778996e-01
3.120000000000000204e-02,-8.193053173745721285e-01,-8.199632231738528398e-01
3.130000000000000143e-02,-8.207856054237608889e-01,-8.206211289737076475e-01
3.140000000000000430e-02,-8.229237992777264088e-01,-8.217724641248360662e-01
3.150000000000000022e-02,-8.248975166867870135e-01,-8.235817050801699235e-01
3.160000000000000309e-02,-8.258843753932653131e-01,-8.252264695888019697e-01
3.169999999999999901e-02,-8.276936163585213446e-01,-8.272001870039265015e-01
3.180000000000000188e-02,-8.286804750686889154e-01,-8.283515221651547300e-01
3.190000000000000474e-02,-8.299962866842756082e-01,-8.295028573281584272e-01
3.200000000000000067e-02,-8.319700041120132727e-01,-8.309831453974901860e-01
3.210000000000000353e-02,-8.324634334697660343e-01,-8.319700041120132727e-01
3.219999999999999946e-02,-8.339437215449907459e-01,-8.339437215449907459e-01
3.230000000000000232e-02,-8.360819154366431194e-01,-8.347661038102807129e-01
3.239999999999999825e-02,-8.352595331698925429e-01,-8.360819154366431194e-01
3.250000000000000111e-02,-8.370687741579503349e-01,-8.372332506116297868e-01
3.260000000000000397e-02,-8.377266799728871893e-01,-8.375622035190980474e-01
3.269999999999999990e-02,-8.393714445127943291e-01,-8.388780151504372506e-01
3.280000000000000276e-02,-8.397003974212159383e-01,-8.397003974212159383e-01
3.289999999999999869e-02,-8.406872561473622829e-01,-8.413451619655281100e-01
3.300000000000000155e-02,-8.405227796929126693e-01,-8.415096384201614654e-01
3.310000000000000442e-02,-8.413451619655281100e-01,-8.426609736036257958e-01
3.320000000000000034e-02,-8.418385913295386436e-01,-8.429899265135184505e-01
3.330000000000000321e-02,-8.418385913295386436e-01,-8.441412616993041462e-01
3.339999999999999913e-02,-8.434833558786338781e-01,-8.444702146098606033e-01
3.350000000000000200e-02,-8.451281204314167184e-01,-8.451281204314167184e-01
3.360000000000000486e-02,-8.449636439759723450e-01,-8.466084085320795261e-01
3.370000000000000079e-02,-8.447991675205648310e-01,-8.467728849878937147e-01
3.380000000000000365e-02,-8.459505027091930307e-01,-8.480886966357401580e-01
3.389999999999999958e-02,-8.452925968868979512e-01,-8.475952672675199917e-01
3.400000000000000244e-02,-8.466084085320795261e-01,-8.477597437235562250e-01
3.409999999999999837e-02,-8.451281204314167184e-01,-8.482531730918877466e-01
3.420000000000000123e-02,-8.462794556205622820e-01,-8.479242201796296508e-01
3.430000000000000410e-02,-8.466084085320795261e-01,-8.479242201796296508e-01
3.440000000000000002e-02,-8.466084085320795261e-01,-8.480886966357401580e-01
3.450000000000000289e-02,-8.479242201796296508e-01,-8.480886966357401580e-01
3.459999999999999881e-02,-8.466084085320795261e-01,-8.480886966357401580e-01
3.470000000000000168e-02,-8.480886966357401580e-01,-8.482531730918877466e-01
3.480000000000000454e-02,-8.475952672675199917e-01,-8.497334611988847097e-01
3.490000000000000047e-02,-8.485821260042939462e-01,-8.497334611988847097e-01
3.500000000000000333e-02,-8.482531730918877466e-01,-8.489110789168485827e-01
3.509999999999999926e-02,-8.484176495480721947e-01,-8.494045082859589257e-01
3.520000000000000212e-02,-8.472663143555584364e-01,-8.485821260042939462e-01
3.530000000000000498e-02,-8.494045082859589257e-01,-8.489110789168485827e-01
3.540000000000000091e-02,-8.482531730918877466e-01,-8.485821260042939462e-01
3.550000000000000377e-02,-8.502268905685519407e-01,-8.484176495480721947e-01
3.559999999999999970e-02,-8.490755553731815786e-01,-8.485821260042939462e-01
3.570000000000000256e-02,-8.497334611988847097e-01,-8.484176495480721947e-01
3.579999999999999849e-02,-8.502268905685519407e-01,-8.487466024605527792e-01
3.590000000000000135e-02,-8.492400318295517669e-01,-8.480886966357401580e-01
3.600000000000000422e-02,-8.505558434818492053e-01,-8.492400318295517669e-01
3.610000000000000014e-02,-8.484176495480721947e-01,-8.484176495480721947e-01
3.620000000000000301e-02,-8.507203199385536818e-01,-8.495689847424032770e-01
3.629999999999999893e-02,-8.479242201796296508e-01,-8.482531730918877466e-01
3.640000000000000180e-02,-8.505558434818492053e-01,-8.477597437235562250e-01
3.650000000000000466e-02,-8.475952672675199917e-01,-8.472663143555584364e-01
3.660000000000000059e-02,-8.505558434818492053e-01,-8.479242201796296508e-01
3.670000000000000345e-02,-8.479242201796296508e-01,-8.477597437235562250e-01
3.679999999999999938e-02,-8.497334611988847097e-01,-8.471018378996332254e-01
3.690000000000000224e-02,-8.475952672675199917e-01,-8.472663143555584364e-01
3.700000000000000511e-02,-8.475952672675199917e-01,-8.462794556205622820e-01
3.710000000000000103e-02,-8.477597437235562250e-01,-8.464439320763024188e-01
3.720000000000000390e-02,-8.441412616993041462e-01,-8.454570733424162654e-01
