0.000000000000000000e+00 3.459002389829801127e-01
8.080808080808081495e-02 3.434459539921039251e-01
1.616161616161616299e-01 3.425102517477205399e-01
2.424242424242424310e-01 3.421868864810435618e-01
3.232323232323232598e-01 3.423343344603457239e-01
4.040404040404040886e-01 3.421236944898770616e-01
4.848484848484848619e-01 3.421816204813861173e-01
5.656565656565657463e-01 3.411735107491153940e-01
6.464646464646465196e-01 3.415549665698985882e-01
7.272727272727272929e-01 3.422823327175708585e-01
8.080808080808081773e-01 3.434574733666905244e-01
8.888888888888889506e-01 3.439975674171701914e-01
9.696969696969697239e-01 3.441288882734921395e-01
1.050505050505050608e+00 3.446153349574189173e-01
1.131313131313131493e+00 3.444613044782849909e-01
1.212121212121212155e+00 3.441061786522957022e-01
1.292929292929293039e+00 3.434006993126456075e-01
1.373737373737373924e+00 3.426448638558107218e-01
1.454545454545454586e+00 3.425252269349451928e-01
1.535353535353535470e+00 3.430962587299264954e-01
1.616161616161616355e+00 3.427050937223340421e-01
1.696969696969697017e+00 3.423550693339380557e-01
1.777777777777777901e+00 3.426672443527112311e-01
1.858585858585858785e+00 3.444947106614176247e-01
1.939393939393939448e+00 3.457820829229933945e-01
2.020202020202020332e+00 3.474648988218987378e-01
2.101010101010101216e+00 3.489625819367612181e-01
2.181818181818182101e+00 3.503462232573519297e-01
2.262626262626262985e+00 3.518159307568975991e-01
2.343434343434343425e+00 3.534646822376092956e-01
2.424242424242424310e+00 3.549233640574888105e-01
2.505050505050505194e+00 3.562810045185025865e-01
2.585858585858586078e+00 3.583712771462459479e-01
2.666666666666666963e+00 3.607335715625531458e-01
2.747474747474747847e+00 3.617665302586426934e-01
2.828282828282828731e+00 3.629553296273103080e-01
2.909090909090909172e+00 3.644813175237228697e-01
2.989898989898990056e+00 3.667904582793397039e-01
3.070707070707070940e+00 3.688224758211837706e-01
3.151515151515151825e+00 3.705372169009357730e-01
3.232323232323232709e+00 3.717179527232028491e-01
3.313131313131313593e+00 3.731098222153574340e-01
3.393939393939394034e+00 3.752205006444594426e-01
3.474747474747474918e+00 3.773441795170454083e-01
3.555555555555555802e+00 3.787112000861994621e-01
3.636363636363636687e+00 3.798858471115439395e-01
3.717171717171717571e+00 3.815765620970301697e-01
3.797979797979798455e+00 3.830962966626110799e-01
3.878787878787878896e+00 3.832843915916678279e-01
3.959595959595959780e+00 3.801061962809356154e-01
4.040404040404040664e+00 3.810468354531376667e-01
4.121212121212121993e+00 3.821739239236566221e-01
4.202020202020202433e+00 3.841049001467821689e-01
4.282828282828282873e+00 3.854344004825447367e-01
4.363636363636364202e+00 3.868608281266691651e-01
4.444444444444444642e+00 3.896024391835171130e-01
4.525252525252525970e+00 3.920101529598856716e-01
4.606060606060606410e+00 3.936261566071654894e-01
4.686868686868686851e+00 3.945458963630561477e-01
4.767676767676768179e+00 3.966281055521293508e-01
4.848484848484848619e+00 3.976778496799791562e-01
4.929292929292929948e+00 3.991009861019950145e-01
5.010101010101010388e+00 4.006059100850521970e-01
5.090909090909091717e+00 4.018615218975540304e-01
5.171717171717172157e+00 4.038346261783415936e-01
5.252525252525252597e+00 4.048868387554450110e-01
5.333333333333333925e+00 4.057292341557819371e-01
5.414141414141414366e+00 4.075200032063227007e-01
5.494949494949495694e+00 4.089354052135419915e-01
5.575757575757576134e+00 4.104332530335638163e-01
5.656565656565657463e+00 4.119803050428670343e-01
5.737373737373737903e+00 4.132105742533649373e-01
5.818181818181818343e+00 4.150097360126841495e-01
5.898989898989899672e+00 4.162424736668902669e-01
5.979797979797980112e+00 4.167197049046869606e-01
6.060606060606061440e+00 4.181686776821971208e-01
6.141414141414141881e+00 4.190691636613415594e-01
6.222222222222222321e+00 4.202574694498079633e-01
6.303030303030303649e+00 4.211962984944275235e-01
6.383838383838384090e+00 4.221217979782019292e-01
6.464646464646465418e+00 4.229804850894542390e-01
6.545454545454545858e+00 4.242351095719159582e-01
6.626262626262627187e+00 4.256269791801821634e-01
6.707070707070707627e+00 4.265977333576883579e-01
6.787878787878788067e+00 4.273650882886461666e-01
6.868686868686869396e+00 4.281413295955457388e-01
6.949494949494949836e+00 4.289236597160013265e-01
7.030303030303031164e+00 4.299809737735554860e-01
7.111111111111111605e+00 4.306017035217246658e-01
7.191919191919192933e+00 4.316830437071831339e-01
7.272727272727273373e+00 4.320651578318365771e-01
7.353535353535353813e+00 4.322160616444547521e-01
7.434343434343435142e+00 4.319866615191796932e-01
7.515151515151515582e+00 4.323880294566603277e-01
7.595959595959596911e+00 4.328486398943741653e-01
7.676767676767677351e+00 4.340822003971591680e-01
7.757575757575757791e+00 4.342615735227392526e-01
7.838383838383839120e+00 4.348620620872620801e-01
7.919191919191919560e+00 4.353317234645130429e-01
8.000000000000000000e+00 4.358986412801983956e-01
