0.000000000000000000e+00 9.590392379194262462e-03 3.040960762080573837e-02
2.000000000000000042e-02 8.603017895608404408e-03 3.139698210439159642e-02
4.000000000000000083e-02 9.096705137301652755e-03 3.090329486269834808e-02
5.999999999999999778e-02 9.425829965207882521e-03 3.057417003479211831e-02
8.000000000000000167e-02 9.590392379194262462e-03 3.040960762080573837e-02
1.000000000000000056e-01 9.590392379194262462e-03 3.040960762080573837e-02
1.199999999999999956e-01 1.074232927772038326e-02 2.925767072227961757e-02
1.400000000000000133e-01 1.321076549252146737e-02 2.678923450747853346e-02
1.600000000000000033e-01 1.288164066359111237e-02 2.711835933640888846e-02
1.799999999999999933e-01 1.633745137183317125e-02 2.366254862816682958e-02
2.000000000000000111e-01 1.864132518284528778e-02 2.135867481715471305e-02
2.200000000000000011e-01 2.176801107632857918e-02 1.823198892367142165e-02
2.399999999999999911e-01 2.588207147505762820e-02 1.411792852494237263e-02
2.600000000000000089e-01 2.736313322211975790e-02 1.263686677788024293e-02
2.800000000000000266e-01 2.884419497105545835e-02 1.115580502894454248e-02
2.999999999999999889e-01 3.016069430502081594e-02 9.839305694979184891e-03
3.200000000000000067e-01 3.131263122346256839e-02 8.687368776537432447e-03
3.400000000000000244e-01 3.197088089165689428e-02 8.029119108343106548e-03
3.599999999999999867e-01 3.328738022916822442e-02 6.712619770831776411e-03
3.800000000000000044e-01 3.345194264646256244e-02 6.548057353537438396e-03
4.000000000000000222e-01 3.394562989848634582e-02 6.054370101513655011e-03
4.199999999999999845e-01 3.443931715072147404e-02 5.560682849278526796e-03
4.400000000000000022e-01 3.608494132636801133e-02 3.915058673631989505e-03
4.600000000000000200e-01 3.624950374406230719e-02 3.750496255937693646e-03
4.799999999999999822e-01 3.690775341507562812e-02 3.092246584924372710e-03
5.000000000000000000e-01 3.756600308646721592e-02 2.433996913532784911e-03
5.200000000000000178e-01 3.740144066858382826e-02 2.598559331416172569e-03
5.400000000000000355e-01 3.773056550437428602e-02 2.269434495625714809e-03
5.600000000000000533e-01 3.822425275823762569e-02 1.775747241762375139e-03
5.799999999999999600e-01 3.822425275823762569e-02 1.775747241762375139e-03
5.999999999999999778e-01 3.871794001231437798e-02 1.282059987685622848e-03
6.199999999999999956e-01 3.855337759426506750e-02 1.446622405734933337e-03
6.400000000000000133e-01 3.855337759426506750e-02 1.446622405734933337e-03
6.600000000000000311e-01 3.921162726660477188e-02 7.883727333952289529e-04
6.800000000000000488e-01 3.855337759426506750e-02 1.446622405734933337e-03
6.999999999999999556e-01 3.937618968474908276e-02 6.238103152509180682e-04
7.199999999999999734e-01 3.954075210291718018e-02 4.592478970828206553e-04
7.399999999999999911e-01 3.937618968474908276e-02 6.238103152509180682e-04
7.600000000000000089e-01 3.954075210291718018e-02 4.592478970828206553e-04
7.800000000000000266e-01 3.904706484848421977e-02 9.529351515157810648e-04
8.000000000000000444e-01 3.904706484848421977e-02 9.529351515157810648e-04
8.199999999999999512e-01 3.954075210291718018e-02 4.592478970828206553e-04
8.399999999999999689e-01 3.986987693932471377e-02 1.301230606752870611e-04
8.599999999999999867e-01 3.970531452110905024e-02 2.946854788909505918e-04
8.800000000000000044e-01 3.970531452110905024e-02 2.946854788909505918e-04
9.000000000000000222e-01 3.954075210291718018e-02 4.592478970828206553e-04
9.200000000000000400e-01 4.003443935756417077e-02 -3.443935756416993677e-05
9.399999999999999467e-01 3.970531452110905024e-02 2.946854788909505918e-04
9.599999999999999645e-01 3.970531452110905024e-02 2.946854788909505918e-04
9.799999999999999822e-01 3.986987693932471377e-02 1.301230606752870611e-04
1.000000000000000000e+00 4.003443935756417077e-02 -3.443935756416993677e-05
1.020000000000000018e+00 3.937618968474908276e-02 6.238103152509180682e-04
1.040000000000000036e+00 3.954075210291718018e-02 4.592478970828206553e-04
1.060000000000000053e+00 3.954075210291718018e-02 4.592478970828206553e-04
1.080000000000000071e+00 3.954075210291718018e-02 4.592478970828206553e-04
1.100000000000000089e+00 3.970531452110905024e-02 2.946854788909505918e-04
1.120000000000000107e+00 4.003443935756417077e-02 -3.443935756416993677e-05
1.139999999999999902e+00 3.986987693932471377e-02 1.301230606752870611e-04
1.159999999999999920e+00 4.019900177582744205e-02 -1.990017758274412185e-04
1.179999999999999938e+00 3.986987693932471377e-02 1.301230606752870611e-04
1.199999999999999956e+00 4.019900177582744205e-02 -1.990017758274412185e-04
1.219999999999999973e+00 3.986987693932471377e-02 1.301230606752870611e-04
1.239999999999999991e+00 4.052812661242544828e-02 -5.281266124254474503e-04
