0.000000000000000000e+00 4.343814006003096119e-03
8.080808080808081495e-02 4.020500279688356228e-04
1.616161616161616299e-01 4.015563407309073718e-04
2.424242424242424310e-01 4.066577755262655407e-04
3.232323232323232598e-01 4.074805875905124285e-04
4.040404040404040886e-01 4.114300854974940226e-04
4.848484848484848619e-01 4.013917783177802000e-04
5.656565656565657463e-01 4.142276465139742769e-04
6.464646464646465196e-01 4.143922089272533455e-04
7.272727272727272929e-01 4.158732706415148219e-04
8.080808080808081773e-01 4.170252075312570576e-04
8.888888888888889506e-01 4.041893393345859318e-04
9.696969696969697239e-01 4.134048344501395486e-04
1.050505050505050608e+00 4.055058386371299161e-04
1.131313131313131493e+00 4.033665272712710784e-04
1.212121212121212155e+00 4.073160251775806841e-04
1.292929292929293039e+00 4.137339592756560385e-04
1.373737373737373924e+00 4.091262117179659120e-04
1.454545454545454586e+00 4.150504585780048121e-04
1.535353535353535470e+00 4.010626534923722930e-04
1.616161616161616355e+00 4.084679620669763003e-04
1.696969696969697017e+00 4.106072734330951297e-04
1.777777777777777901e+00 4.152150209908283532e-04
1.858585858585858785e+00 4.099490237817147173e-04
1.939393939393939448e+00 4.071514627640852087e-04
2.020202020202020332e+00 4.094553365429839942e-04
2.101010101010101216e+00 4.073160251772335767e-04
2.181818181818182101e+00 4.137339592755258258e-04
2.262626262626262985e+00 4.023791527940486987e-04
2.343434343434343425e+00 4.032019648584477000e-04
2.424242424242424310e+00 4.150504585776796599e-04
2.505050505050505194e+00 4.125820223858052199e-04
2.585858585858586078e+00 4.232785792166388669e-04
2.666666666666666963e+00 4.224557671531293450e-04
2.747474747474747847e+00 4.482920659589701481e-04
2.828282828282828731e+00 5.147752807236336599e-04
2.909090909090909172e+00 6.676537622128018122e-04
2.989898989898990056e+00 1.011095517790155636e-03
3.070707070707070940e+00 1.635609874724141969e-03
3.151515151515151825e+00 2.663302143931742597e-03
3.232323232323232709e+00 4.131363431812954193e-03
3.313131313131313593e+00 6.151696181140080266e-03
3.393939393939394034e+00 8.622765385280693751e-03
3.474747474747474918e+00 1.160496545302217020e-02
3.555555555555555802e+00 1.495232952630373528e-02
3.636363636363636687e+00 1.865712317471520179e-02
3.717171717171717571e+00 2.278138643242055145e-02
3.797979797979798455e+00 2.716779763382461479e-02
3.878787878787878896e+00 3.199655262873173783e-02
3.959595959595959780e+00 3.710967150174274837e-02
4.040404040404040664e+00 4.239179600147013893e-02
4.121212121212121993e+00 4.809914981758204450e-02
4.202020202020202433e+00 5.411785576205356552e-02
4.282828282828282873e+00 6.097253883958185516e-02
4.363636363636364202e+00 6.782393071180510546e-02
4.444444444444444642e+00 7.472831172828685309e-02
4.525252525252525970e+00 8.230723416840379780e-02
4.606060606060606410e+00 8.987628291826139926e-02
4.686868686868686851e+00 9.796600724361458068e-02
4.767676767676768179e+00 1.065426718600372691e-01
4.848484848484848619e+00 1.149659643660365521e-01
4.929292929292929948e+00 1.242382345291075524e-01
5.010101010101010388e+00 1.332972318686773683e-01
5.090909090909091717e+00 1.431155203698100120e-01
5.171717171717172157e+00 1.533233282629627992e-01
5.252525252525252597e+00 1.639854931641304692e-01
5.333333333333333925e+00 1.743402555539792786e-01
5.414141414141414366e+00 1.854429543684168180e-01
5.494949494949495694e+00 1.972187137265239976e-01
5.575757575757576134e+00 2.095246934549957196e-01
5.656565656565657463e+00 2.217669876992559852e-01
5.737373737373737903e+00 2.343760918356842249e-01
5.818181818181818343e+00 2.468695087669566524e-01
5.898989898989899672e+00 2.606639566918584339e-01
5.979797979797980112e+00 2.744937857960370042e-01
6.060606060606061440e+00 2.891312877317076535e-01
6.141414141414141881e+00 3.034235379040653435e-01
6.222222222222222321e+00 3.094226627296046139e-01
6.303030303030303649e+00 3.178380582782340258e-01
6.383838383838384090e+00 3.328790682895717001e-01
6.464646464646465418e+00 3.490043808004680836e-01
6.545454545454545858e+00 3.651560236959671135e-01
6.626262626262627187e+00 3.815252185955885778e-01
6.707070707070707627e+00 4.002330114752875034e-01
6.787878787878788067e+00 4.200371202605867049e-01
6.868686868686869396e+00 4.400429833139204439e-01
6.949494949494949836e+00 4.613543214152865946e-01
7.030303030303031164e+00 4.878701144077161045e-01
7.111111111111111605e+00 5.060838939086151900e-01
7.191919191919192933e+00 5.266194867251804412e-01
7.272727272727273373e+00 5.418285202766490727e-01
7.353535353535353813e+00 5.588038039488499864e-01
7.434343434343435142e+00 5.803774593541215499e-01
7.515151515151515582e+00 6.333514617311231110e-01
7.595959595959596911e+00 6.274606155747101122e-01
7.676767676767677351e+00 7.034352159432412099e-01
7.757575757575757791e+00 6.985819363593309683e-01
7.838383838383839120e+00 6.590089047946480205e-01
7.919191919191919560e+00 7.509592579157143843e-01
8.000000000000000000e+00 6.423821613706416356e-01
