0.000000000000000000e+00 1.288164066359111237e-02 2.711835933640888846e-02
2.000000000000000042e-02 2.752769563857553059e-02 1.247230436142447024e-02
4.000000000000000083e-02 2.522382181029639986e-02 1.477617818970360097e-02
5.999999999999999778e-02 2.604663389130554285e-02 1.395336610869445798e-02
8.000000000000000167e-02 2.604663389130554285e-02 1.395336610869445798e-02
1.000000000000000056e-01 2.571750905883276803e-02 1.428249094116723281e-02
1.199999999999999956e-01 2.604663389130554285e-02 1.395336610869445798e-02
1.400000000000000133e-01 2.588207147505762820e-02 1.411792852494237263e-02
1.600000000000000033e-01 2.588207147505762820e-02 1.411792852494237263e-02
1.799999999999999933e-01 2.571750905883276803e-02 1.428249094116723281e-02
2.000000000000000111e-01 2.604663389130554285e-02 1.395336610869445798e-02
2.200000000000000011e-01 2.588207147505762820e-02 1.411792852494237263e-02
2.399999999999999911e-01 2.571750905883276803e-02 1.428249094116723281e-02
2.600000000000000089e-01 2.555294664263094845e-02 1.444705335736905238e-02
2.800000000000000266e-01 2.604663389130554285e-02 1.395336610869445798e-02
2.999999999999999889e-01 2.604663389130554285e-02 1.395336610869445798e-02
3.200000000000000067e-01 2.555294664263094845e-02 1.444705335736905238e-02
3.400000000000000244e-01 2.604663389130554285e-02 1.395336610869445798e-02
3.599999999999999867e-01 2.571750905883276803e-02 1.428249094116723281e-02
3.800000000000000044e-01 2.538838422645216253e-02 1.461161577354783830e-02
4.000000000000000222e-01 2.538838422645216253e-02 1.461161577354783830e-02
4.199999999999999845e-01 2.555294664263094845e-02 1.444705335736905238e-02
4.400000000000000022e-01 2.555294664263094845e-02 1.444705335736905238e-02
4.600000000000000200e-01 2.555294664263094845e-02 1.444705335736905238e-02
4.799999999999999822e-01 2.538838422645216253e-02 1.461161577354783830e-02
5.000000000000000000e-01 2.538838422645216253e-02 1.461161577354783830e-02
5.200000000000000178e-01 2.555294664263094845e-02 1.444705335736905238e-02
5.400000000000000355e-01 2.604663389130554285e-02 1.395336610869445798e-02
5.600000000000000533e-01 2.588207147505762820e-02 1.411792852494237263e-02
5.799999999999999600e-01 2.571750905883276803e-02 1.428249094116723281e-02
5.999999999999999778e-01 2.571750905883276803e-02 1.428249094116723281e-02
6.199999999999999956e-01 2.538838422645216253e-02 1.461161577354783830e-02
6.400000000000000133e-01 2.522382181029639986e-02 1.477617818970360097e-02
6.600000000000000311e-01 2.588207147505762820e-02 1.411792852494237263e-02
6.800000000000000488e-01 2.538838422645216253e-02 1.461161577354783830e-02
6.999999999999999556e-01 2.538838422645216253e-02 1.461161577354783830e-02
7.199999999999999734e-01 2.522382181029639986e-02 1.477617818970360097e-02
7.399999999999999911e-01 2.571750905883276803e-02 1.428249094116723281e-02
7.600000000000000089e-01 2.588207147505762820e-02 1.411792852494237263e-02
7.800000000000000266e-01 2.571750905883276803e-02 1.428249094116723281e-02
