0.000000000000000000e+00 3.262913056022526126e-02 2.737086943977473652e-02
2.000000000000000042e-02 6.932655019176126032e-02 -9.326550191761262543e-03
4.000000000000000083e-02 3.624950374406230719e-02 2.375049625593769059e-02
5.999999999999999778e-02 6.619986416638415361e-02 -6.199864166384155828e-03
8.000000000000000167e-02 3.855337759426506750e-02 2.144662240573493028e-02
1.000000000000000056e-01 6.438967752427653124e-02 -4.389677524276533460e-03
1.199999999999999956e-01 6.455423994616057981e-02 -4.554239946160582031e-03
1.400000000000000133e-01 4.036356419411453456e-02 1.963643580588546322e-02
1.600000000000000033e-01 3.954075210291718018e-02 2.045924789708281760e-02
1.799999999999999933e-01 6.290861572844907990e-02 -2.908615728449082116e-03
2.000000000000000111e-01 6.389599025877501504e-02 -3.895990258775017256e-03
2.200000000000000011e-01 4.069268903076019711e-02 1.930731096923980067e-02
2.399999999999999911e-01 6.274405330681574744e-02 -2.744053306815749660e-03
2.600000000000000089e-01 4.151550112279178001e-02 1.848449887720821777e-02
2.800000000000000266e-01 6.241492846362416136e-02 -2.414928463624163579e-03
2.999999999999999889e-01 4.233831321542055881e-02 1.766168678457943897e-02
3.200000000000000067e-01 6.109842909185735776e-02 -1.098429091857359985e-03
3.400000000000000244e-01 6.109842909185735776e-02 -1.098429091857359985e-03
3.599999999999999867e-01 4.349025014610623935e-02 1.650974985389375843e-02
3.800000000000000044e-01 6.027561698531381379e-02 -2.756169853138160097e-04
4.000000000000000222e-01 4.365481256487152573e-02 1.634518743512847205e-02
4.199999999999999845e-01 5.994649214287069844e-02 5.350785712929934101e-05
4.400000000000000022e-01 4.398393740247411726e-02 1.601606259752588052e-02
4.600000000000000200e-01 5.945280487939255676e-02 5.471951206074410212e-04
4.799999999999999822e-01 4.497131191585864579e-02 1.502868808414135199e-02
5.000000000000000000e-01 5.912368003719804810e-02 8.763199628019496812e-04
5.200000000000000178e-01 4.546499917287577519e-02 1.453500082712422259e-02
5.400000000000000355e-01 5.846543035310693137e-02 1.534569646893066408e-03
5.600000000000000533e-01 5.813630551121017759e-02 1.863694488789820192e-03
5.799999999999999600e-01 4.645237368756095081e-02 1.354762631243904697e-02
5.999999999999999778e-01 5.780718066941253203e-02 2.192819330587465754e-03
6.199999999999999956e-01 4.694606094522947581e-02 1.305393905477052197e-02
6.400000000000000133e-01 5.698436856535155776e-02 3.015631434648440024e-03
6.600000000000000311e-01 4.727518578379603237e-02 1.272481421620396541e-02
6.800000000000000488e-01 5.665524372390023933e-02 3.344756276099758452e-03
6.999999999999999556e-01 4.776887304182736438e-02 1.223112695817263340e-02
7.199999999999999734e-01 5.649068130321163728e-02 3.509318696788360503e-03
7.399999999999999911e-01 4.826256030007670256e-02 1.173743969992329522e-02
7.600000000000000089e-01 5.616155646190847811e-02 3.838443538091519669e-03
7.800000000000000266e-01 5.616155646190847811e-02 3.838443538091519669e-03
8.000000000000000444e-01 4.842712271954163067e-02 1.157287728045836711e-02
8.199999999999999512e-01 5.583243162070401083e-02 4.167568379295986947e-03
8.399999999999999689e-01 4.908537239764402399e-02 1.091462760235597379e-02
8.599999999999999867e-01 5.550330677959815912e-02 4.496693220401838664e-03
8.800000000000000044e-01 4.924993481723033417e-02 1.075006518276966361e-02
9.000000000000000222e-01 5.550330677959815912e-02 4.496693220401838664e-03
9.200000000000000400e-01 4.941449723684094436e-02 1.058550276315905342e-02
9.399999999999999467e-01 5.500961951812412959e-02 4.990380481875868190e-03
9.599999999999999645e-01 5.007274691552657947e-02 9.927253084473418310e-03
9.799999999999999822e-01 5.435136983650325909e-02 5.648630163496738688e-03
1.000000000000000000e+00 5.418680741615949925e-02 5.813192583840498529e-03
1.020000000000000018e+00 5.040187175501543299e-02 9.598128244984564794e-03
1.040000000000000036e+00 5.402224499584031003e-02 5.977755004159687746e-03
1.060000000000000053e+00 5.040187175501543299e-02 9.598128244984564794e-03
1.080000000000000071e+00 5.451593225687158956e-02 5.484067743128408223e-03
1.100000000000000089e+00 5.040187175501543299e-02 9.598128244984564794e-03
1.120000000000000107e+00 5.435136983650325909e-02 5.648630163496738688e-03
1.139999999999999902e+00 5.056643417479639996e-02 9.433565825203597821e-03
1.159999999999999920e+00 5.435136983650325909e-02 5.648630163496738688e-03
1.179999999999999938e+00 5.073099659460174327e-02 9.269003405398254514e-03
1.199999999999999956e+00 5.352855773503003428e-02 6.471442264969963498e-03
1.219999999999999973e+00 5.385768257554567062e-02 6.142317424454327157e-03
1.239999999999999991e+00 5.122468385416409364e-02 8.775316145835904136e-03
1.260000000000000009e+00 5.385768257554567062e-02 6.142317424454327157e-03
1.280000000000000027e+00 5.122468385416409364e-02 8.775316145835904136e-03
1.300000000000000044e+00 5.369312015527558102e-02 6.306879844724416762e-03
1.320000000000000062e+00 5.106012143428557970e-02 8.939878565714418079e-03
1.340000000000000080e+00 5.402224499584031003e-02 5.977755004159687746e-03
1.360000000000000098e+00 5.106012143428557970e-02 8.939878565714418079e-03
1.379999999999999893e+00 5.352855773503003428e-02 6.471442264969963498e-03
1.399999999999999911e+00 5.155380869399434074e-02 8.446191306005657040e-03
1.419999999999999929e+00 5.336399531480901653e-02 6.636004685190981245e-03
1.439999999999999947e+00 5.303487047444054026e-02 6.965129525559457524e-03
1.459999999999999964e+00 5.319943289461252084e-02 6.800567105387476941e-03
1.479999999999999982e+00 5.188293353392229440e-02 8.117066466077703379e-03
1.500000000000000000e+00 5.155380869399434074e-02 8.446191306005657040e-03
1.520000000000000018e+00 5.287030805429306091e-02 7.129691945706936873e-03
1.540000000000000036e+00 5.188293353392229440e-02 8.117066466077703379e-03
1.560000000000000053e+00 5.303487047444054026e-02 6.965129525559457524e-03
1.580000000000000071e+00 5.188293353392229440e-02 8.117066466077703379e-03
1.600000000000000089e+00 5.303487047444054026e-02 6.965129525559457524e-03
