# tiempo (s), tension (V)
0.000000000000000000e+00,-1.004607687438581420e+00
4.347826086956521792e-03,1.000750534866450714e+00
8.695652173913043584e-03,-1.004772249883143509e+00
1.304347826086956624e-02,1.000750534866450714e+00
1.739130434782608717e-02,-1.004607687438581420e+00
2.173913043478260809e-02,1.000585972159174553e+00
2.608695652173913249e-02,-1.003949437660653476e+00
3.043478260869565341e-02,-1.004443124994051306e+00
3.478260869565217434e-02,1.000915097573802148e+00
3.913043478260869873e-02,-1.004772249883143509e+00
4.347826086956521618e-02,1.000421409451973664e+00
4.782608695652174058e-02,-1.004607687438581420e+00
5.217391304347826497e-02,1.000256846744848049e+00
5.652173913043478243e-02,-1.004443124994051306e+00
6.086956521739130682e-02,9.995985959170969881e-01
6.521739130434782428e-02,1.000750534866450714e+00
6.956521739130434867e-02,-1.004607687438581420e+00
7.391304347826087306e-02,1.000750534866450714e+00
7.826086956521739746e-02,-1.004607687438581420e+00
8.260869565217390798e-02,1.000585972159174553e+00
8.695652173913043237e-02,-1.004443124994051306e+00
9.130434782608695676e-02,1.000750534866450714e+00
9.565217391304348116e-02,-1.002139250773994794e+00
1.000000000000000056e-01,-1.004114000105087445e+00
1.043478260869565299e-01,1.000750534866450714e+00
1.086956521739130405e-01,-1.004607687438581420e+00
1.130434782608695649e-01,1.000915097573802148e+00
1.173913043478260892e-01,-1.004607687438581420e+00
1.217391304347826136e-01,1.000585972159174553e+00
1.260869565217391242e-01,-1.004114000105087445e+00
1.304347826086956486e-01,-1.004772249883143509e+00
1.347826086956521729e-01,1.000915097573802148e+00
1.391304347826086973e-01,-1.004607687438581420e+00
1.434782608695652217e-01,1.000915097573802148e+00
1.478260869565217461e-01,-1.004443124994051306e+00
1.521739130434782705e-01,1.000585972159174553e+00
1.565217391304347949e-01,-1.004278562549553389e+00
1.608695652173913193e-01,9.995985959170969881e-01
1.652173913043478160e-01,1.000585972159174553e+00
1.695652173913043403e-01,-1.004607687438581420e+00
1.739130434782608647e-01,1.000750534866450714e+00
1.782608695652173891e-01,-1.004607687438581420e+00
1.826086956521739135e-01,1.000585972159174553e+00
1.869565217391304379e-01,-1.004607687438581420e+00
1.913043478260869623e-01,1.000256846744848049e+00
1.956521739130434867e-01,-1.002303813218076378e+00
2.000000000000000111e-01,-1.004443124994051306e+00
2.043478260869565355e-01,1.000915097573802148e+00
2.086956521739130599e-01,-1.004772249883143509e+00
2.130434782608695565e-01,1.000750534866450714e+00
2.173913043478260809e-01,-1.004278562549553389e+00
2.217391304347826053e-01,1.000585972159174553e+00
2.260869565217391297e-01,-1.003784875216251704e+00
2.304347826086956541e-01,-1.004607687438581420e+00
2.347826086956521785e-01,1.000750534866450714e+00
2.391304347826087029e-01,-1.004936812327738016e+00
2.434782608695652273e-01,1.000750534866450714e+00
2.478260869565217517e-01,-1.004772249883143509e+00
2.521739130434782483e-01,1.000915097573802148e+00
2.565217391304348005e-01,-1.004443124994051306e+00
2.608695652173912971e-01,9.997631586239219548e-01
2.652173913043478493e-01,1.000915097573802148e+00
