# tiempo (s), tension (V)
0.000000000000000000e+00,1.000915097573802148e+00
1.000000000000000056e-01,1.000915097573802148e+00
2.000000000000000111e-01,1.000915097573802148e+00
3.000000000000000444e-01,1.001079660281228634e+00
4.000000000000000222e-01,1.001079660281228634e+00
5.000000000000000000e-01,1.000256846744848049e+00
6.000000000000000888e-01,1.000915097573802148e+00
7.000000000000000666e-01,1.000915097573802148e+00
8.000000000000000444e-01,1.001079660281228634e+00
9.000000000000000222e-01,1.000915097573802148e+00
# Medimos aliasing. Entrada = cuadrada 2Vpp 100Hz. Variando frecuencia de sampleo de a 10 Hz entre 10 Hz y 300 Hz.
