# tiempo (s), tension (V)
0.000000000000000000e+00,1.000750534866450714e+00
4.166666666666666609e-03,-1.004607687438581420e+00
8.333333333333333218e-03,1.000421409451973664e+00
1.250000000000000069e-02,-1.004278562549553389e+00
1.666666666666666644e-02,9.986112196777249261e-01
2.083333333333333218e-02,1.000915097573802148e+00
2.500000000000000139e-02,-1.004607687438581420e+00
2.916666666666666713e-02,1.000915097573802148e+00
3.333333333333333287e-02,-1.004607687438581420e+00
3.749999999999999861e-02,1.000421409451973664e+00
4.166666666666666435e-02,-1.002303813218076378e+00
4.583333333333333010e-02,-1.004772249883143509e+00
5.000000000000000278e-02,1.001079660281228634e+00
5.416666666666666852e-02,-1.004443124994051306e+00
5.833333333333333426e-02,1.000585972159174553e+00
6.250000000000000000e-02,-1.004278562549553389e+00
6.666666666666666574e-02,9.984466569714258721e-01
7.083333333333333148e-02,1.000915097573802148e+00
7.499999999999999722e-02,-1.004607687438581420e+00
7.916666666666666297e-02,1.000750534866450714e+00
8.333333333333332871e-02,-1.004607687438581420e+00
8.749999999999999445e-02,1.000421409451973664e+00
9.166666666666666019e-02,-1.002139250773994794e+00
9.583333333333332593e-02,-1.004443124994051306e+00
1.000000000000000056e-01,1.001079660281228634e+00
1.041666666666666713e-01,-1.004607687438581420e+00
1.083333333333333370e-01,1.000750534866450714e+00
1.125000000000000028e-01,-1.003949437660653476e+00
1.166666666666666685e-01,9.982820942652018692e-01
1.208333333333333343e-01,1.000915097573802148e+00
1.250000000000000000e-01,-1.004607687438581420e+00
1.291666666666666519e-01,1.000915097573802148e+00
1.333333333333333315e-01,-1.004607687438581420e+00
1.375000000000000111e-01,1.000585972159174553e+00
1.416666666666666630e-01,-1.002139250773994794e+00
1.458333333333333426e-01,-1.004772249883143509e+00
1.499999999999999944e-01,1.000750534866450714e+00
1.541666666666666741e-01,-1.004607687438581420e+00
1.583333333333333259e-01,1.000915097573802148e+00
1.625000000000000056e-01,-1.004443124994051306e+00
1.666666666666666574e-01,9.984466569714258721e-01
1.708333333333333370e-01,1.000915097573802148e+00
1.749999999999999889e-01,-1.004607687438581420e+00
1.791666666666666685e-01,1.000915097573802148e+00
1.833333333333333204e-01,-1.003949437660653476e+00
1.875000000000000000e-01,1.000915097573802148e+00
1.916666666666666519e-01,-1.002139250773994794e+00
1.958333333333333315e-01,-1.004278562549553389e+00
2.000000000000000111e-01,1.000750534866450714e+00
2.041666666666666630e-01,-1.004607687438581420e+00
2.083333333333333426e-01,1.000585972159174553e+00
2.124999999999999944e-01,-1.004443124994051306e+00
2.166666666666666741e-01,9.984466569714258721e-01
2.208333333333333259e-01,1.000750534866450714e+00
2.250000000000000056e-01,-1.004443124994051306e+00
2.291666666666666574e-01,1.000915097573802148e+00
2.333333333333333370e-01,-1.004443124994051306e+00
2.374999999999999889e-01,1.000585972159174553e+00
2.416666666666666685e-01,-1.001974688329944962e+00
2.458333333333333204e-01,-1.004443124994051306e+00
2.500000000000000000e-01,1.000915097573802148e+00
2.541666666666666519e-01,-1.004607687438581420e+00
2.583333333333333037e-01,1.000750534866450714e+00
2.625000000000000111e-01,-1.004278562549553389e+00
2.666666666666666630e-01,9.986112196777249261e-01
2.708333333333333148e-01,1.000915097573802148e+00
2.750000000000000222e-01,-1.004772249883143509e+00
2.791666666666666741e-01,1.000750534866450714e+00
2.833333333333333259e-01,-1.004278562549553389e+00
2.874999999999999778e-01,1.000915097573802148e+00
2.916666666666666852e-01,-1.001974688329944962e+00
2.958333333333333370e-01,-1.004607687438581420e+00
2.999999999999999889e-01,1.000750534866450714e+00
3.041666666666666408e-01,-1.004443124994051306e+00
3.083333333333333481e-01,1.000915097573802148e+00
3.125000000000000000e-01,-1.004443124994051306e+00
3.166666666666666519e-01,9.982820942652018692e-01
3.208333333333333037e-01,1.000915097573802148e+00
3.250000000000000111e-01,-1.004443124994051306e+00
3.291666666666666630e-01,1.000915097573802148e+00
3.333333333333333148e-01,-1.004443124994051306e+00
3.375000000000000222e-01,1.000750534866450714e+00
3.416666666666666741e-01,-1.002139250773994794e+00
3.458333333333333259e-01,-1.004607687438581420e+00
3.499999999999999778e-01,1.000915097573802148e+00
3.541666666666666852e-01,-1.004607687438581420e+00
3.583333333333333370e-01,1.000585972159174553e+00
3.624999999999999889e-01,-1.004278562549553389e+00
3.666666666666666408e-01,9.984466569714258721e-01
3.708333333333333481e-01,1.000585972159174553e+00
3.750000000000000000e-01,-1.004936812327738016e+00
3.791666666666666519e-01,1.000585972159174553e+00
3.833333333333333037e-01,-1.004936812327738016e+00
3.875000000000000111e-01,1.000585972159174553e+00
3.916666666666666630e-01,-1.002797500550513421e+00
3.958333333333333148e-01,-1.004936812327738016e+00
4.000000000000000222e-01,1.000585972159174553e+00
4.041666666666666741e-01,-1.004772249883143509e+00
4.083333333333333259e-01,1.000585972159174553e+00
4.124999999999999778e-01,-1.004607687438581420e+00
4.166666666666666852e-01,9.982820942652018692e-01
4.208333333333333370e-01,1.000750534866450714e+00
4.249999999999999889e-01,-1.004936812327738016e+00
4.291666666666666408e-01,1.000750534866450714e+00
4.333333333333333481e-01,-1.004607687438581420e+00
4.375000000000000000e-01,1.000750534866450714e+00
4.416666666666666519e-01,-1.002139250773994794e+00
4.458333333333333037e-01,-1.004443124994051306e+00
4.500000000000000111e-01,1.000750534866450714e+00
4.541666666666666630e-01,-1.004443124994051306e+00
4.583333333333333148e-01,1.000750534866450714e+00
4.624999999999999667e-01,-1.004278562549553389e+00
4.666666666666666741e-01,9.982820942652018692e-01
4.708333333333333259e-01,1.000750534866450714e+00
4.749999999999999778e-01,-1.004443124994051306e+00
4.791666666666666852e-01,1.000750534866450714e+00
4.833333333333333370e-01,-1.004443124994051306e+00
4.874999999999999889e-01,1.000585972159174553e+00
4.916666666666666408e-01,-1.002303813218076378e+00
4.958333333333333481e-01,-1.004607687438581420e+00
5.000000000000000000e-01,1.000915097573802148e+00
5.041666666666666519e-01,-1.004607687438581420e+00
5.083333333333333037e-01,1.000750534866450714e+00
5.124999999999999556e-01,-1.004114000105087445e+00
5.166666666666666075e-01,9.984466569714258721e-01
5.208333333333333703e-01,1.000585972159174553e+00
5.250000000000000222e-01,-1.004443124994051306e+00
5.291666666666666741e-01,1.000750534866450714e+00
5.333333333333333259e-01,-1.004607687438581420e+00
5.374999999999999778e-01,1.000585972159174553e+00
5.416666666666666297e-01,-1.002139250773994794e+00
5.458333333333332815e-01,-1.004607687438581420e+00
5.500000000000000444e-01,1.000750534866450714e+00
5.541666666666666963e-01,-1.004607687438581420e+00
5.583333333333333481e-01,1.000750534866450714e+00
5.625000000000000000e-01,-1.004443124994051306e+00
5.666666666666666519e-01,9.984466569714258721e-01
5.708333333333333037e-01,1.000915097573802148e+00
5.749999999999999556e-01,-1.004443124994051306e+00
5.791666666666666075e-01,1.001079660281228634e+00
5.833333333333333703e-01,-1.004607687438581420e+00
5.875000000000000222e-01,1.000585972159174553e+00
5.916666666666666741e-01,-1.002139250773994794e+00
5.958333333333333259e-01,-1.004607687438581420e+00
5.999999999999999778e-01,1.000750534866450714e+00
6.041666666666666297e-01,-1.004607687438581420e+00
6.083333333333332815e-01,1.000915097573802148e+00
6.125000000000000444e-01,-1.004607687438581420e+00
6.166666666666666963e-01,9.982820942652018692e-01
6.208333333333333481e-01,1.000915097573802148e+00
6.250000000000000000e-01,-1.004607687438581420e+00
6.291666666666666519e-01,1.000750534866450714e+00
6.333333333333333037e-01,-1.004443124994051306e+00
6.374999999999999556e-01,1.000585972159174553e+00
6.416666666666666075e-01,-1.002139250773994794e+00
6.458333333333333703e-01,-1.004772249883143509e+00
6.500000000000000222e-01,1.000585972159174553e+00
6.541666666666666741e-01,-1.004443124994051306e+00
6.583333333333333259e-01,1.000750534866450714e+00
6.624999999999999778e-01,-1.004278562549553389e+00
6.666666666666666297e-01,9.984466569714258721e-01
6.708333333333332815e-01,1.000750534866450714e+00
6.750000000000000444e-01,-1.004772249883143509e+00
6.791666666666666963e-01,1.001244222988730392e+00
6.833333333333333481e-01,-1.004607687438581420e+00
6.875000000000000000e-01,1.000915097573802148e+00
6.916666666666666519e-01,-1.002139250773994794e+00
6.958333333333333037e-01,-1.004607687438581420e+00
6.999999999999999556e-01,1.000915097573802148e+00
7.041666666666666075e-01,-1.004772249883143509e+00
7.083333333333333703e-01,1.000750534866450714e+00
7.125000000000000222e-01,-1.004114000105087445e+00
7.166666666666666741e-01,9.984466569714258721e-01
7.208333333333333259e-01,1.000915097573802148e+00
7.249999999999999778e-01,-1.004772249883143509e+00
7.291666666666666297e-01,1.000750534866450714e+00
7.333333333333332815e-01,-1.004607687438581420e+00
7.375000000000000444e-01,1.000750534866450714e+00
7.416666666666666963e-01,-1.002303813218076378e+00
7.458333333333333481e-01,-1.004607687438581420e+00
7.500000000000000000e-01,1.001079660281228634e+00
7.541666666666666519e-01,-1.004443124994051306e+00
7.583333333333333037e-01,1.000915097573802148e+00
7.624999999999999556e-01,-1.004443124994051306e+00
7.666666666666666075e-01,9.982820942652018692e-01
7.708333333333333703e-01,1.000915097573802148e+00
7.750000000000000222e-01,-1.004278562549553389e+00
7.791666666666666741e-01,1.000750534866450714e+00
7.833333333333333259e-01,-1.004607687438581420e+00
7.874999999999999778e-01,1.000421409451973664e+00
7.916666666666666297e-01,-1.001974688329944962e+00
7.958333333333332815e-01,-1.004443124994051306e+00
8.000000000000000444e-01,1.000585972159174553e+00
8.041666666666666963e-01,-1.004443124994051306e+00
8.083333333333333481e-01,1.000585972159174553e+00
8.125000000000000000e-01,-1.004443124994051306e+00
8.166666666666666519e-01,9.986112196777249261e-01
8.208333333333333037e-01,1.000915097573802148e+00
8.249999999999999556e-01,-1.004772249883143509e+00
8.291666666666666075e-01,1.001079660281228634e+00
8.333333333333333703e-01,-1.004443124994051306e+00
8.375000000000000222e-01,1.000585972159174553e+00
8.416666666666666741e-01,-1.002139250773994794e+00
8.458333333333333259e-01,-1.004607687438581420e+00
8.499999999999999778e-01,1.001079660281228634e+00
8.541666666666666297e-01,-1.004607687438581420e+00
8.583333333333332815e-01,1.000915097573802148e+00
8.624999999999999334e-01,-1.004114000105087445e+00
8.666666666666666963e-01,9.982820942652018692e-01
8.708333333333333481e-01,1.001079660281228634e+00
8.750000000000000000e-01,-1.004607687438581420e+00
8.791666666666666519e-01,1.000915097573802148e+00
8.833333333333333037e-01,-1.004607687438581420e+00
8.874999999999999556e-01,1.000256846744848049e+00
8.916666666666666075e-01,-1.002303813218076378e+00
8.958333333333333703e-01,-1.004607687438581420e+00
9.000000000000000222e-01,1.000585972159174553e+00
9.041666666666666741e-01,-1.004443124994051306e+00
9.083333333333333259e-01,1.000750534866450714e+00
9.124999999999999778e-01,-1.004114000105087445e+00
9.166666666666666297e-01,9.982820942652018692e-01
9.208333333333332815e-01,1.000750534866450714e+00
9.249999999999999334e-01,-1.004607687438581420e+00
9.291666666666666963e-01,1.001079660281228634e+00
9.333333333333333481e-01,-1.004607687438581420e+00
9.375000000000000000e-01,1.000750534866450714e+00
9.416666666666666519e-01,-1.002139250773994794e+00
9.458333333333333037e-01,-1.004607687438581420e+00
9.499999999999999556e-01,1.000585972159174553e+00
9.541666666666666075e-01,-1.004607687438581420e+00
9.583333333333333703e-01,1.000750534866450714e+00
9.625000000000000222e-01,-1.004278562549553389e+00
9.666666666666666741e-01,9.984466569714258721e-01
9.708333333333333259e-01,1.000585972159174553e+00
9.749999999999999778e-01,-1.004772249883143509e+00
9.791666666666666297e-01,1.000585972159174553e+00
9.833333333333332815e-01,-1.004607687438581420e+00
9.874999999999999334e-01,1.000585972159174553e+00
9.916666666666666963e-01,-1.002139250773994794e+00
9.958333333333333481e-01,-1.004443124994051306e+00
# Medimos aliasing. Entrada = cuadrada 2Vpp 100Hz. Variando frecuencia de sampleo de a 10 Hz entre 10 Hz y 300 Hz.
